sku_id,brand,name,parameters2,price,maprice
30379611014,手机通讯,波导（BiRD） A8 老人手机 移动联通 按键 直板 备用 功能机 老年人 红色（老年版） 原装标配,"[""商品名称：波导（BiRD）A8"",""商品编号：30379611014"",""店铺： "",""商品毛重：100.00g"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""电池容量：1200mAh以下"",""4G LTE网络特性：CA载波聚合"",""前置摄像头像素：无"",""网络制式：2G移动/联通"",""后置摄像头像素：500万以下"",""老人机配置：键盘"",""多卡支持：双卡双待单4G""]",99.00,199.00
16590255397,手机通讯,Apple 苹果8Plus  iPhone8 Plus 移动联通电信4G 手机 金色 全网通 256GB,"[""商品名称：Apple 苹果8Plus  iPhone8 Plus 移动联通电信4G 手机 金色 全网通 256GB"",""商品编号：16590255397"",""店铺： "",""商品毛重：480.00g"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""电池容量：2000mAh-2999mAh"",""机身颜色：金色系"",""热点：无线充电"",""运行内存：3GB"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万"",""机身内存：256GB""]",6228.00,8888.00
11185705299,手机通讯,MANN M3 全网通4G 三防智能手机  双卡双待 睿智黑,"[""商品名称：MANNM3"",""商品编号：11185705299"",""店铺： "",""商品毛重：430.00g"",""商品产地：中国大陆"",""货号：M3"",""系统：安卓（Android）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""运行内存：2GB"",""前置摄像头像素：200万-499万"",""机身内存：16GB"",""电池容量：4000mAh-5999mAh"",""后置摄像头像素：500万-1199万"",""老人机配置：智能机（老龄模式）"",""多卡支持：双卡双待单4G""]",999.00,1999.00
40435494329,手机通讯,华为荣耀V20 麒麟980 魅眼全视屏 4800万AI超清摄影 魅丽红 全网通 8GB+128GB,"[""商品名称：华为荣耀V20 麒麟980 魅眼全视屏 4800万AI超清摄影 魅丽红 全网通 8GB+128GB"",""商品编号：40435494329"",""店铺： "",""商品毛重：180.00g"",""系统：安卓（Android）"",""前置摄像头像素：2000万及以上"",""机身厚度：薄（7mm-8.5mm）"",""后置摄像头像素：2000万及以上"",""电池容量：4000mAh-5999mAh"",""多卡支持：双卡双待双4G"",""热点：人脸识别，液冷散热""]",3499.00,4699.00
33873219164,手机通讯,华为7a 荣耀7a 手机 人脸识别（2GB 32GB）幻夜黑,"[""商品名称：华为7a 荣耀7a 手机 人脸识别（2GB 32GB）幻夜黑"",""商品编号：33873219164"",""店铺： "",""商品毛重：300.00g"",""系统：安卓（Android）"",""拍照特点：后置双摄像头，智能拍照"",""电池容量：3000mAh-3999mAh"",""热点：人脸识别"",""前置摄像头像素：800万-1599万"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""机身厚度：薄（7mm-8.5mm）""]",699.00,1099.00
40049427234,手机通讯,华为畅享9 Plus四摄超清全面屏大电池手机【买就送耳机+钢化膜】 极光紫 4GB+64GB,"[""商品名称：华为畅享9 Plus四摄超清全面屏大电池手机【买就送耳机+钢化膜】 极光紫 4GB+64GB"",""商品编号：40049427234"",""店铺： "",""商品毛重：1.0kg"",""货号：20181220150704"",""系统：安卓（Android）"",""前置摄像头像素：无"",""机身厚度：薄（7mm-8.5mm）"",""后置摄像头像素：无"",""电池容量：4000mAh-5999mAh"",""热点：屏下指纹"",""4G LTE网络特性：其他""]",1449.00,2599.00
19677926017,手机通讯,金柏利 001B 迷你手机 超薄 小手机 学生卡片手机 移动联通2G 双卡双待 黑色,"[""商品名称：金柏利 001B 迷你手机 超薄 小手机 学生卡片手机 移动联通2G 双卡双待 黑色"",""商品编号：19677926017"",""店铺： "",""商品毛重：400.00g"",""系统：基础功能机系统"",""机身厚度：超薄（7mm以下）"",""前置摄像头像素：无"",""运行内存：2GB以下"",""后置摄像头像素：无"",""电池容量：1200mAh以下"",""机身内存：支持内存卡"",""机身颜色：金色系""]",218.00,399.00
30646774923,手机通讯,联想（Lenovo） 联想A5 手机 日晞金 全网通(3G+16G),"[""商品名称：联想（Lenovo） 联想A5 手机 日晞金 全网通(3G+16G)"",""商品编号：30646774923"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待单4G"",""机身厚度：普通（8.5mm以上）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""前置摄像头像素：800万-1599万"",""系统：安卓（Android）"",""游戏配置：游戏模式"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万""]",-1.00,799.00
28998887599,手机通讯,华为（HUAWEI） 荣耀play GT加速游戏手机 幻夜黑 全网通6G+64G高配版,"[""商品名称：华为（HUAWEI） 荣耀play GT加速游戏手机 幻夜黑 全网通6G+64G高配版"",""商品编号：28998887599"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""多卡支持：双卡双待单4G"",""拍照特点：后置双摄像头"",""屏幕配置：符合全面屏比例"",""网络制式：4G LTE全网通"",""电池容量：3000mAh-3999mAh"",""热点：快速充电，人脸识别"",""4G LTE网络特性：其他""]",1799.00,2599.00
35477212090,手机通讯,黑鲨 游戏手机Helo 双液冷 更能打全网通双卡双待4G手机 极夜黑 全网通8GB+128GB,"[""商品名称：黑鲨黑鲨游戏手机 Helo "",""商品编号：35477212090"",""店铺： "",""商品毛重：500.00g"",""商品产地：中国大陆"",""多卡支持：双卡双待单4G"",""拍照特点：智能拍照，后置双摄像头"",""电池容量：4000mAh-5999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人脸识别，快速充电，人工智能"",""机身厚度：普通（8.5mm以上）"",""前置摄像头像素：2000万及以上"",""游戏配置：游戏显示增强，游戏模式，游戏深度适配/调优，游戏音效增强"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：2000万及以上"",""系统：安卓（Android）"",""网络制式：4G LTE全网通""]",-1.00,4999.00
100002355147,手机通讯,三星 Galaxy S10 8GB+128GB皓玉白（SM-G9730）超感官全视屏骁龙855双卡双待全网通4G游戏手机,"[""商品名称：三星Galaxy S10"",""商品编号：100002355147"",""商品毛重：400.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置三摄"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待单4G"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人工智能，人脸识别，快速充电，无线充电，NFC功能"",""运行内存：8GB"",""前置摄像头像素：800万-1599万"",""网络制式：4G LTE全网通"",""机身颜色：白色系"",""游戏配置：游戏模式"",""机身内存：128GB""]",5999.00,20000.00
29458184728,手机通讯,华为（HUAWEI） 荣耀Play手机 极光蓝 全网通版6GB+128GB,"[""商品名称：华为（HUAWEI）荣耀Play"",""商品编号：29458184728"",""店铺： "",""商品毛重：0.9kg"",""商品产地：中国大陆"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通""]",2399.00,2699.00
38267061643,手机通讯,魅族（MEIZU） X8 手机 幻蓝 全网通 4GB+64GB,"[""商品名称：魅族（MEIZU） X8 手机 幻蓝 全网通 4GB+64GB"",""商品编号：38267061643"",""店铺： "",""商品毛重：400.00g"",""前置摄像头像素：2000万及以上"",""后置摄像头像素：1200万-1999万""]",1218.00,2199.00
42413033875,,三星（SAMSUNG） GALAXY s10e 6GB+128GB 智能手机 【港版】碳晶黑 全网通,"[{""店铺： "":""宜东海外数码专营店""},""商品名称：三星（SAMSUNG） GALAXY s10e 6GB+128GB 智能手机 【港版】碳晶黑 全网通"",""商品编号：42413033875"",""商品毛重：1.0kg""]",4598.00,5399.00
28998374784,手机通讯,华为（HUAWEI） 荣耀9i 全网通4G手机 幻夜黑 4GB+64GB,"[""商品名称：华为（HUAWEI）9i"",""商品编号：28998374784"",""店铺： "",""商品毛重：335.00g"",""多卡支持：4G以下网络双卡双待"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他""]",1258.00,1799.00
27112546786,手机通讯,飞利浦（PHILIPS） E321 时尚翻盖双屏 移动联通2G 双卡双待 老人手机 学生备用功能机 钢琴黑,"[""商品名称：飞利浦（PHILIPS） E321 时尚翻盖双屏 移动联通2G 双卡双待 老人手机 学生备用功能机 钢琴黑"",""商品编号：27112546786"",""店铺： "",""商品毛重：300.00g"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""前置摄像头像素：无"",""电池容量：1200mAh以下"",""老人机配置：翻盖，键盘"",""后置摄像头像素：500万以下""]",279.00,349.00
25559912613,手机通讯,华为（HUAWEI） 荣耀 V9 play 手机 幻夜黑 全网通(4G+32G),"[""商品名称：华为（HUAWEI） 荣耀 V9 play 手机 幻夜黑 全网通(4G+32G)"",""商品编号：25559912613"",""店铺： "",""商品毛重：200.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""电池容量：3000mAh-3999mAh""]",899.00,2222.00
32747579598,手机通讯,华为（HUAWEI） 荣耀8X Max 全面屏手机 双卡双待 魅海蓝 全网通4G(4GB+64GB),"[""商品名称：华为（HUAWEI）荣耀8X Max"",""商品编号：32747579598"",""店铺： "",""商品毛重：460.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE全网通"",""4G LTE网络特性：VOLTE 4G通话"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""电池容量：4000mAh-5999mAh""]",1499.00,1899.00
34829187747,手机通讯,华为（HUAWEI） 荣耀7C 畅玩7C 全面屏手机 极光蓝 全网通(4G+64G),"[""商品名称：华为（HUAWEI） 荣耀7C 畅玩7C 全面屏手机 极光蓝 全网通(4G+64G)"",""商品编号：34829187747"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""网络制式：4G LTE全网通"",""前置摄像头像素：800万-1599万""]",1099.00,1199.00
17302991483,手机通讯,金立（Gionee） 大金钢2 4G+64G 全网通智能手机 全面屏 金刚 尊爵金 全网通,"[""商品名称：金立（Gionee）GN5007"",""商品编号：17302991483"",""店铺： "",""商品毛重：350.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人脸识别，快速充电"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待双4G"",""电池容量：4000mAh-5999mAh""]",1399.00,1999.00
26435861838,手机通讯,魅族（MEIZU） 魅蓝E3 全面屏 全网通4G手机 双卡双待 曜石黑 （6G RAM+64G ROM）,"[""商品名称：魅族（MEIZU） 魅蓝E3 全面屏 全网通4G手机 双卡双待 曜石黑 （6G RAM+64G ROM）"",""商品编号：26435861838"",""店铺： "",""商品毛重：1.0kg"",""系统：安卓（Android）"",""前置摄像头像素：800万-1599万"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""网络制式：2G移动/联通"",""4G LTE网络特性：VOLTE 4G通话""]",1368.00,19999.00
36782007590,手机通讯,华为（HUAWEI） 荣耀10青春版手机 幻夜黑 （白条6期免息）全网通(6G+128G),"[""商品名称：华为（HUAWEI）荣耀10青春版"",""商品编号：36782007590"",""店铺： "",""商品毛重：380.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""前置摄像头像素：2000万及以上"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""电池容量：3000mAh-3999mAh""]",1899.00,9999.00
31301071649,手机通讯,华为（HUAWEI） 荣耀Magic2 手机 渐变黑 (白条6期免息)全网通8G+128G,"[""商品名称：华为（HUAWEI）magic2"",""商品编号：31301071649"",""店铺： "",""商品毛重：380.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：前置双摄像头，后置双摄像头"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""前置摄像头像素：1600万-1999万"",""后置摄像头像素：2000万及以上"",""多卡支持：双卡双待单4G"",""电池容量：3000mAh-3999mAh""]",3999.00,9999.00
37481302938,手机通讯,创星 （ATMAN）P20全网通4G版安卓智能老人手机 大屏大字大声老年老人机 大电池长待机老年手机 红色,"[""商品名称：创星 （ATMAN）P20全网通4G版安卓智能老人手机 大屏大字大声老年老人机 大电池长待机老年手机 红色"",""商品编号：37481302938"",""店铺： "",""商品毛重：200.00g"",""电池容量：4000mAh-5999mAh"",""网络制式：4G LTE全网通"",""后置摄像头像素：500万-1199万"",""老人机配置：智能机（老龄模式）"",""4G LTE网络特性：其他""]",499.00,549.00
32900582799,手机通讯,华为（HUAWEI） 荣耀8X 手机 魅海蓝 (3期免息)全网通 6GB+128GB,"[""商品名称：华为（HUAWEI）荣耀8X"",""商品编号：32900582799"",""店铺： "",""商品毛重：380.00g"",""系统：安卓（Android）"",""拍照特点：后置双摄像头"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：其他"",""前置摄像头像素：1600万-1999万"",""机身厚度：薄（7mm-8.5mm）"",""网络制式：4G LTE全网通"",""游戏配置：游戏模式"",""屏幕配置：符合全面屏比例"",""多卡支持：双卡双待单4G""]",1899.00,9999.00
38674361063,手机通讯,华为（HUAWEI） 华为畅享max手机 幻夜黑 全网通 4GB+128GB,"[""商品名称：华为（HUAWEI）畅享max"",""商品编号：38674361063"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""拍照特点：后置双摄像头"",""电池容量：4000mAh-5999mAh"",""4G LTE网络特性：移动4G+"",""热点：人脸识别"",""前置摄像头像素：800万-1599万"",""机身厚度：薄（7mm-8.5mm）"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""屏幕配置：符合全面屏比例""]",1546.00,2099.00
36101344193,手机通讯,易百年 Ez618F直板老人手机联通4G省流量按键老人机超长待机 黑,"[""商品名称：易百年Ez618F"",""商品编号：36101344193"",""店铺： "",""商品毛重：190.00g"",""商品产地：中国大陆"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""电池容量：1200mAh-1999mAh"",""4G LTE网络特性：其他"",""前置摄像头像素：无"",""网络制式：4G LTE LTE-TDD/LTE-FDD移动联通双4G"",""后置摄像头像素：500万以下"",""老人机配置：键盘"",""多卡支持：单卡单待""]",299.00,399.00
12834488619,手机通讯,海尔（Haier） M360 老人手机 移动联通 双卡双待  老年机 红色 老年版,"[""商品名称：海尔（Haier）M360"",""商品编号：12834488619"",""店铺： "",""商品毛重：290.00g"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""网络制式：2G移动/联通"",""4G LTE网络特性：其他"",""前置摄像头像素：无"",""电池容量：1200mAh-1999mAh"",""屏幕配置：曲面屏"",""后置摄像头像素：500万以下"",""老人机配置：键盘"",""多卡支持：4G以下网络双卡双待""]",198.00,298.00
42344723823,手机通讯,三星 Galaxy Note9 （SM-N9600）全网通4G智能手机 丹青黑 （6G+128G）,"[""商品名称：三星 Galaxy Note9 （SM-N9600）全网通4G智能手机 丹青黑 （6G+128G）"",""商品编号：42344723823"",""店铺： "",""商品毛重：0.57kg"",""系统：安卓（Android）"",""电池容量：4000mAh-5999mAh"",""4G LTE网络特性：其他"",""前置摄像头像素：800万-1599万"",""机身厚度：普通（8.5mm以上）"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""多卡支持：双卡双待单4G""]",5899.00,7000.00
31858457085,手机通讯,OPPO【限时直降200+6期免息】R17 幻色渐变机身屏下指纹解锁手机 6.4英寸水滴屏 雾光渐变色 全网通(8G RAM+128G ROM),"[""商品名称：OPPO【限时直降200+6期免息】R17 幻色渐变机身屏下指纹解锁手机 6.4英寸水滴屏 雾光渐变色 全网通(8G RAM+128G ROM)"",""商品编号：31858457085"",""店铺： "",""商品毛重：0.517kg"",""系统：安卓（Android）"",""拍照特点：后置双摄像头，智能拍照"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：移动4G+"",""热点：快速充电，屏下指纹"",""前置摄像头像素：2000万及以上"",""多卡支持：双卡双待单4G"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""机身厚度：薄（7mm-8.5mm）""]",2999.00,3699.00
33375084371,手机通讯,美图（meitu） 美图T9（MP1710）全身美型 拍照美颜 七龙珠限量版全网通4+128G,"[""商品名称：美图（meitu） 美图T9（MP1710）全身美型 拍照美颜 七龙珠限量版全网通4+128G"",""商品编号：33375084371"",""店铺： "",""商品毛重：500.00g""]",2388.00,4399.00
31861430670,手机通讯,华为（HUAWEI） 荣耀Play手机 全网通4G手机 星云紫 6GB+128GB,"[""商品名称：华为（HUAWEI）荣耀Play"",""商品编号：31861430670"",""店铺： "",""商品毛重：400.00g"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE LTE-TDD/LTE-FDD移动联通双4G""]",2258.00,2599.00
27693449269,手机通讯,海语（HAIYU） H6（6800毫安）电信三防老人机天翼电信2G电霸老人手机 黑色,"[""商品名称：海语（HAIYU） H6（6800毫安）电信三防老人机天翼电信2G电霸老人手机 黑色"",""商品编号：27693449269"",""店铺： "",""商品毛重：300.00g""]",129.90,299.00
41895884473,手机通讯,小米9 骁龙855 手机 幻彩蓝 6GB+128GB,"[""商品名称：小米9 骁龙855 手机 幻彩蓝 6GB+128GB"",""商品编号：41895884473"",""店铺： "",""商品毛重：500.00g"",""商品产地：中国大陆"",""运行内存：6GB"",""机身内存：128GB"",""机身颜色：深蓝色系""]",3199.00,6000.00
41768440051,手机通讯,天语（K-TOUCH）X15手机 18:9全面屏全网通移动联通电信4G智能老人手机 红色,"[""商品名称：天语（K-TOUCH）X15手机 18:9全面屏全网通移动联通电信4G智能老人手机 红色"",""商品编号：41768440051"",""店铺： "",""商品毛重：150.00g""]",399.00,399.00
42424587635,手机通讯,诺基亚 210 黑色 直板按键 移动联通2G手机 老人手机 学生备用功能机 黑色,"[""商品名称：诺基亚 210 黑色 直板按键 移动联通2G手机 老人手机 学生备用功能机 黑色"",""商品编号：42424587635"",""店铺： "",""商品毛重：145.00g""]",299.00,9999.00
40904180787,手机通讯,华为荣耀V20 手机 【6期免息0首付】 魅丽红 全网通 8G+128GB（送延保一年）,"[""商品名称：华为荣耀V20 手机 【6期免息0首付】 魅丽红 全网通 8G+128GB（送延保一年）"",""商品编号：40904180787"",""店铺： "",""商品毛重：290.00g""]",3499.00,4099.00
4364853,手机通讯,天语（K-TOUCH）N2  移动联通2G 双卡双待 老人手机 金色,"[""商品名称：天语N2"",""商品编号：4364853"",""商品毛重：180.00g"",""商品产地：中国大陆"",""多卡支持：4G以下网络双卡双待"",""机身厚度：普通（8.5mm以上）"",""网络制式：2G移动/联通"",""机身颜色：金色系"",""运行内存：2GB以下"",""前置摄像头像素：无"",""机身内存：支持内存卡"",""电池容量：1200mAh以下"",""后置摄像头像素：500万以下"",""老人机配置：键盘"",""系统：基础功能机系统""]",99.00,188.00
42049023660,手机通讯,华为（HUAWEI） nova 3e全面屏2400万前置摄像 全网通版移动联通电信4G手机 全面屏 幻夜黑 全网通4+128GB,"[""商品名称：华为（HUAWEI） nova 3e全面屏2400万前置摄像 全网通版移动联通电信4G手机 全面屏 幻夜黑 全网通4+128GB"",""商品编号：42049023660"",""店铺： "",""商品毛重：1.0kg"",""货号：20190223192415"",""系统：安卓（Android）"",""拍照特点：后置双摄像头"",""电池容量：3000mAh-3999mAh"",""机身厚度：薄（7mm-8.5mm）"",""4G LTE网络特性：其他""]",1648.00,3499.00
32286553481,手机通讯,Apple 苹果8 iPhone8 Plus 手机 金色 64GB,"[""商品名称：AppleiPhone 8 Plus"",""商品编号：32286553481"",""店铺： "",""商品毛重：500.00g"",""多卡支持：单卡单待"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置双摄像头"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""热点：无线充电"",""前置摄像头像素：500万-799万"",""系统：ios系统"",""后置摄像头像素：1200万-1999万"",""老人机配置：智能机（老龄模式）"",""游戏配置：游戏模式""]",4768.00,7699.00
39877061994,手机通讯,酷派（Coolpad） 酷玩7 刘海全面屏 高清双摄 4GB+64GB  移动联通电信4G手机 极光蓝 全网通 4GB+64GB,"[""商品名称：酷派（Coolpad）1872-A0（ 酷玩7）"",""商品编号：39877061994"",""店铺： "",""商品毛重：370.00g"",""系统：安卓（Android）"",""电池容量：2000mAh-2999mAh"",""4G LTE网络特性：其他"",""前置摄像头像素：800万-1599万"",""机身厚度：普通（8.5mm以上）"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""多卡支持：双卡双待单4G""]",799.00,1299.00
27968847488,手机通讯,纽曼（Newman） F1 移动电信2G 直板跑车 儿童手机迷你超小学生 男女款卡片手机 袖珍超薄 黑色 电信版,"[""商品名称：纽曼（Newman） F1 移动电信2G 直板跑车 儿童手机迷你超小学生 男女款卡片手机 袖珍超薄 黑色 电信版"",""商品编号：27968847488"",""店铺： "",""商品毛重：100.00g"",""多卡支持：单卡单待"",""电池容量：1200mAh以下"",""系统：基础功能机系统"",""网络制式：2G移动/联通"",""老人机配置：键盘"",""4G LTE网络特性：其他""]",178.00,399.00
38247599565,手机通讯,华为（HUAWEI） Mate20 Pro 麒麟980 mate20 全网双4G手机 mate20X mate20 亮黑色 6GB+64GB,"[""商品名称：华为（HUAWEI） Mate20 Pro 麒麟980 mate20 全网双4G手机 mate20X mate20 亮黑色 6GB+64GB"",""商品编号：38247599565"",""店铺： "",""商品毛重：1.0kg"",""多卡支持：双卡双待双4G"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：2000万及以上"",""系统：安卓（Android）"",""网络制式：4G LTE全网通"",""后置摄像头像素：2000万及以上"",""电池容量：4000mAh-5999mAh""]",3499.00,7988.00
18255262000,手机通讯,守护宝 上海中兴L980 定位 老人手机 移动联通 直板按键 学生 功能 备用机超长待机 香槟金 官方标配,"[""商品名称：守护宝L980"",""商品编号：18255262000"",""店铺： "",""商品毛重：120.00g"",""系统：基础功能机系统"",""网络制式：2G移动/联通"",""热点：快速充电"",""前置摄像头像素：无"",""多卡支持：4G以下网络双卡双待"",""电池容量：1200mAh-1999mAh"",""后置摄像头像素：500万以下"",""老人机配置：键盘"",""机身厚度：普通（8.5mm以上）""]",179.00,238.00
31416025589,手机通讯,华为（HUAWEI） nova青春版 手机移动全网通 铂光金 全网通版(4GB+64GB),"[""商品名称：华为（HUAWEI） nova青春版 手机移动全网通 铂光金 全网通版(4GB+64GB)"",""商品编号：31416025589"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：500万-799万"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""网络制式：4G LTE全网通"",""热点：快速充电""]",1099.00,1300.00
25663869478,手机通讯,CAPPU 卡布奇诺 小布1号 人工智能语音 全网通4G电信移动联通 老人手机 玉米金 16G版本,"[""商品名称：CAPPU 卡布奇诺 小布1号 人工智能语音 全网通4G电信移动联通 老人手机 玉米金 16G版本"",""商品编号：25663869478"",""店铺： "",""商品毛重：0.66kg"",""系统：安卓（Android）"",""运行内存：2GB"",""前置摄像头像素：200万-499万"",""后置摄像头像素：500万-1199万"",""电池容量：3000mAh-3999mAh"",""机身内存：16GB"",""热点：人工智能，快速充电""]",1099.00,1099.00
31028133772,手机通讯,华为（HUAWEI） 畅享7 Plus 全网通4G 智能手机 老人手机 指纹识别移动联通电信4G 流光金 全网通4G (4G+64G),"[""商品名称：华为（HUAWEI） 畅享7 Plus 全网通4G 智能手机 老人手机 指纹识别移动联通电信4G 流光金 全网通4G (4G+64G)"",""商品编号：31028133772"",""店铺： "",""商品毛重：0.6kg"",""多卡支持：双卡双待单4G"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""4G LTE网络特性：移动4G+""]",948.00,1999.00
33102418835,手机通讯,小辣椒 红辣椒7X 美颜双摄 双卡双待全网通 智能手机 微Q多开 渐变蓝 全网通4G (4GB/64GB),"[""商品名称：小辣椒红辣椒7X"",""商品编号：33102418835"",""店铺： "",""商品毛重：400.00g"",""系统：安卓（Android）"",""机身厚度：普通（8.5mm以上）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE全网通"",""热点：人脸识别"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""电池容量：2000mAh-2999mAh""]",699.00,899.00
26990980537,手机通讯,华为（HUAWEI） 华为nova3手机 全面屏 蓝楹紫 全网通 6+128G 高配版,"[""商品名称：华为（HUAWEI）PAR-AL00"",""商品编号：26990980537"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""热点：人脸识别，快速充电"",""后置摄像头像素：1200万-1999万"",""游戏配置：游戏模式"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待单4G""]",2359.00,2999.00
6577495,手机通讯,三星 Galaxy S9+  6GB+128GB 谜夜黑 （SM-G9650/DS）全视曲面屏   杜比音效全网通4G 游戏手机 双卡双待,"[""商品名称：三星Galaxy S9+"",""商品编号：6577495"",""商品毛重：0.53kg"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：光学变焦，智能拍照，后置双摄像头"",""屏幕配置：曲面屏，符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待单4G"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人脸识别，人工智能，无线充电"",""运行内存：6GB"",""前置摄像头像素：800万-1599万"",""网络制式：4G LTE全网通"",""机身颜色：黑色系"",""游戏配置：游戏模式"",""机身内存：128GB""]",5469.00,7800.00
43216397034,手机通讯,【免息送6件豪礼】华为nova4e 手机 全网通双卡双待 幻夜黑 6GB+128GB 0首付3期免息,"[""商品名称：【免息送6件豪礼】华为nova4e 手机 全网通双卡双待 幻夜黑 6GB+128GB 0首付3期免息"",""商品编号：43216397034"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待单4G"",""拍照特点：后置三摄，智能拍照，后置双摄像头"",""网络制式：4G LTE全网通"",""屏幕配置：符合全面屏比例，水滴屏"",""机身颜色：黑色系"",""热点：快速充电，人脸识别，人工智能"",""运行内存：6GB"",""前置摄像头像素：2000万及以上"",""电池容量：3000mAh-3999mAh"",""机身厚度：薄（7mm-8.5mm）"",""后置摄像头像素：2000万及以上"",""机身内存：128GB"",""系统：安卓（Android）""]",2299.00,3999.00
