ID,CNT_TBM,CNT_ATM,CNT_POS,CNT_CSC,CNT_TOT
244822680,12,3,2,1,18
244829968,32,20,11,4,67
244831915,41,27,77,106,251
244833688,113,3,2,4,122
244838479,41,3,2,1,47
244841794,14,3,2,1,20
244841880,176,14,2,1,193
244842849,13,5,2,1,21
244847937,105,16,2,8,131
244861930,13,3,2,1,19
244879228,163,30,13,3,209
244889403,163,26,48,4,241
244902374,64,15,11,21,111
244907539,10,3,2,2,17
244916317,33,14,7,22,76
244922085,84,6,2,5,97
244923210,37,28,65,5,135
244927626,206,26,23,4,259
244931561,19,3,2,1,25
244932393,77,13,35,3,128
244947580,112,3,2,1,118
244948350,54,41,2,2,99
244953979,86,32,4,13,135
244966438,26,29,9,16,80
244970019,16,6,3,11,36
244977492,42,3,2,1,48
244991446,26,57,26,3,112
244998493,125,3,3,1,132
245001427,36,60,2,1,99
245009894,86,42,76,1,205
245010038,73,30,41,1,145
245010676,12,3,2,1,18
245011763,10,3,2,2,17
245016625,30,7,2,2,41
245032352,62,19,5,2,88
245036794,28,24,2,1,55
245037258,23,62,2,1,88
245041870,96,11,50,10,167
245054648,11,17,2,3,33
245063080,60,3,3,2,68
245064494,22,3,2,2,29
245065857,86,3,2,1,92
245085554,93,88,2,16,199
245117628,11,5,2,1,19
245126207,50,15,17,5,87
245148950,68,7,10,10,95
245166822,164,33,2,22,221
245177311,14,8,2,1,25
245182482,41,3,2,1,47
245192379,50,3,2,1,56
245210541,64,11,2,2,79
245221043,26,3,27,13,69
245250856,111,33,2,3,149
245252301,12,5,2,1,20
245289949,18,14,24,1,57
245290109,73,42,7,1,123
245291157,25,3,2,1,31
245305939,17,15,2,1,35
245312355,13,3,2,1,19
245316393,174,10,2,1,187
245331679,20,3,2,1,26
245336455,29,3,2,7,41
245370953,39,28,55,1,123
245375485,19,54,7,6,86
245398502,146,28,38,1,213
245416936,59,5,2,1,67
245427287,12,5,2,1,20
245443148,45,19,39,3,106
245452916,65,30,2,3,100
245462179,11,6,2,6,25
245469929,157,24,20,7,208
245488743,124,3,2,1,130
245491885,134,30,2,2,168
245496831,16,5,2,2,25
245501417,115,8,5,12,140
245502601,27,8,3,7,45
245505804,119,7,6,2,134
245506439,61,91,6,64,222
245540716,79,3,2,4,88
245541743,151,62,14,39,266
245542106,16,25,18,8,67
245546982,38,3,2,1,44
245549987,18,9,2,1,30
245550130,41,7,36,2,86
245552166,85,3,2,17,107
245553088,221,3,2,15,241
245564781,19,43,4,2,68
245570158,47,3,2,1,53
245581477,11,3,2,1,17
245584007,58,31,39,11,139
245600900,29,16,3,2,50
245622191,28,10,2,1,41
245628614,22,14,2,2,40
245653906,140,26,2,3,171
245655311,36,24,2,11,73
245675437,44,8,2,1,55
245701636,51,30,11,24,116
245716073,15,3,2,1,21
245718104,57,8,40,14,119
245739865,118,7,2,10,137
245759312,32,23,31,1,87
245760000,28,10,8,1,47
245784999,102,29,68,1,200
245797677,59,3,2,12,76
245830057,32,3,2,1,38
245830164,50,8,2,1,61
245831054,50,39,7,11,107
245837642,43,17,2,11,73
245841992,59,38,9,1,107
245857965,63,12,30,8,113
245860142,36,19,2,3,60
245872986,72,23,21,5,121
245880637,15,9,2,7,33
245888549,72,15,7,8,102
245889230,61,3,2,2,68
245907757,110,4,2,1,117
245911176,31,23,46,33,133
245912233,33,37,10,3,83
245913309,101,9,2,1,113
245918270,119,49,53,5,226
245920552,35,3,2,4,44
245934750,40,42,9,12,103
245944015,11,4,2,2,19
245954423,169,48,17,62,296
245967882,24,4,8,1,37
245986240,95,31,138,7,271
245992108,82,3,2,3,90
245993230,15,28,7,1,51
246016465,12,3,2,1,18
246018501,25,25,14,1,65
246024502,23,5,2,5,35
246044960,58,22,18,1,99
246054617,24,3,2,3,32
246056082,230,3,2,6,241
246058367,38,3,2,1,44
246058966,20,3,2,1,26
246062577,124,61,5,8,198
246066999,102,22,9,5,138
246070922,38,39,8,43,128
246074131,10,3,2,2,17
246076006,47,34,6,5,92
246087086,12,3,2,2,19
246097967,43,26,18,25,112
246109767,59,72,13,19,163
246110357,89,71,67,1,228
246115012,11,5,2,3,21
246145511,82,20,2,7,111
246164098,11,3,2,1,17
246174005,10,3,2,3,18
246207520,338,3,2,4,347
246207764,28,3,2,1,34
246209684,27,10,17,4,58
246223481,66,23,10,1,100
246226954,10,3,2,2,17
246236914,33,3,2,1,39
246241337,15,3,2,1,21
246243388,10,15,2,1,28
246244567,32,39,30,3,104
246247145,48,3,2,1,54
246260302,61,3,5,1,70
246271147,73,3,2,1,79
246271501,100,6,2,4,112
246295435,110,32,62,6,210
246296168,11,4,2,1,18
246331836,112,3,2,1,118
246365140,10,17,2,3,32
246376758,11,3,3,1,18
246382430,80,17,2,1,100
246395549,91,19,33,1,144
246396368,89,19,3,4,115
246398401,48,10,11,31,100
246408403,85,3,2,1,91
246408980,65,49,5,1,120
246421858,51,28,29,22,130
246428207,84,30,13,1,128
246438115,118,23,16,40,197
246446844,38,3,3,9,53
246457857,17,3,2,1,23
246464161,120,3,2,1,126
246469390,27,3,2,4,36
246475029,72,28,18,1,119
246484721,17,10,2,6,35
246489292,41,81,19,1,142
246493840,16,3,2,3,24
246494486,142,17,9,1,169
246506755,101,6,2,2,111
246512203,20,10,2,2,34
246517314,11,3,2,1,17
246550381,87,3,56,1,147
246552503,131,3,2,8,144
246553084,130,12,5,1,148
246565058,25,5,3,2,35
246568431,17,3,2,1,23
246608050,60,3,2,1,66
246621098,30,3,2,1,36
246623206,35,13,2,1,51
246632613,138,38,32,9,217
246681654,10,12,2,3,27
246683745,130,3,2,1,136
246689740,121,11,14,17,163
246694228,87,16,2,9,114
246697004,10,3,2,2,17
246700435,12,3,2,1,18
246747252,52,9,3,2,66
246750588,20,31,2,1,54
246751914,53,17,34,3,107
246764808,69,5,16,2,92
246767676,176,16,29,3,224
246783080,14,3,2,1,20
246810892,44,26,24,6,100
246814966,17,3,2,1,23
246816238,32,3,2,1,38
246821777,35,3,2,2,42
246822522,20,25,16,1,62
246832945,90,47,23,38,198
246853220,72,7,2,3,84
246865244,83,4,2,6,95
246882118,23,3,2,1,29
246883114,32,12,2,9,55
246883677,77,17,2,5,101
246883711,102,43,4,95,244
246886614,162,56,58,93,369
246888374,11,3,2,1,17
246894566,12,3,2,1,18
246913531,22,3,2,1,28
246934970,63,3,2,1,69
246950934,24,3,2,88,117
246980611,222,32,45,65,364
246985159,42,18,2,1,63
246988726,16,3,2,1,22
246989115,57,15,4,9,85
247010066,15,3,2,1,21
247016370,88,33,3,11,135
247017077,102,38,34,47,221
247030420,18,44,2,1,65
247039172,43,13,2,1,59
247054446,39,50,2,5,96
247060079,29,3,2,5,39
247060300,109,46,8,75,238
247080729,23,22,2,2,49
247098109,25,25,2,1,53
247100577,67,3,2,1,73
247103052,92,3,2,4,101
247110682,68,3,2,5,78
247116677,12,20,2,2,36
247125115,47,14,2,6,69
247146930,61,3,2,1,67
247159900,37,9,2,10,58
247162722,50,13,59,16,138
247165698,122,13,71,2,208
247167196,27,61,33,1,122
247180295,19,3,2,1,25
247197742,128,133,105,11,377
247209580,114,42,2,2,160
247211239,38,3,2,1,44
247216197,52,41,3,2,98
247234452,96,6,2,1,105
247239401,68,3,2,2,75
247247901,10,3,2,2,17
247248937,51,13,2,2,68
247268257,109,18,4,2,133
247275026,38,19,13,1,71
247286172,93,31,59,2,185
247293878,39,3,2,1,45
247302617,431,3,2,6,442
247312606,12,29,2,1,44
247325391,47,3,2,1,53
247326644,18,20,3,1,42
247335082,115,53,2,1,171
247349041,23,4,3,23,53
247353237,32,10,2,1,45
247357428,23,14,15,13,65
247370393,158,30,6,2,196
247392534,87,3,2,3,95
247401460,13,3,2,1,19
247408919,48,59,44,2,153
247417134,131,22,53,27,233
247446607,74,5,2,1,82
247448287,72,3,2,3,80
247456383,40,41,45,3,129
247456796,41,39,2,30,112
247458415,52,3,2,1,58
247483757,100,51,2,1,154
247490371,188,35,39,17,279
247490599,28,9,12,3,52
247492914,104,33,16,18,171
247499187,51,69,6,2,128
247507253,11,6,2,1,20
247512606,92,31,2,8,133
247515965,15,6,3,1,25
247530897,16,10,4,1,31
247543543,11,3,2,1,17
247560185,70,21,2,15,108
247566523,177,7,2,11,197
247604069,211,9,116,1,337
247622600,22,3,2,1,28
247624616,14,3,2,1,20
247640468,66,12,15,3,96
247651812,30,3,2,1,36
247662502,30,7,4,3,44
247669897,11,3,2,1,17
247675398,47,35,36,6,124
247677294,79,11,2,4,96
247691789,106,35,35,4,180
247704227,16,5,2,1,24
247704871,83,3,2,1,89
247720151,142,3,2,8,155
247748373,57,66,51,8,182
247775653,91,46,11,22,170
247788208,83,27,22,2,134
247788658,11,4,2,1,18
247792941,74,20,5,4,103
247801897,10,49,11,1,71
247818214,31,3,2,3,39
247820247,20,45,16,2,83
247821125,109,32,38,6,185
247832396,11,22,16,1,50
247844020,42,27,45,2,116
247884018,10,3,2,2,17
247914965,12,3,2,1,18
247937434,75,31,10,2,118
247954580,43,3,2,1,49
247955002,19,26,2,4,51
247957237,64,86,21,70,241
247969310,134,3,2,3,142
247975640,15,13,2,1,31
247981799,27,11,3,2,43
247989219,27,36,2,5,70
248020858,48,3,2,1,54
248021672,55,42,26,29,152
248023658,134,3,2,8,147
248026570,108,3,2,2,115
248046144,11,3,2,1,17
248055064,22,3,2,2,29
248059750,161,32,30,80,303
248072739,30,131,49,9,219
248072799,22,10,2,1,35
248075897,126,29,91,97,343
248076850,114,3,2,1,120
248082315,12,3,2,1,18
248095531,71,16,31,38,156
248096004,27,65,14,19,125
248096428,11,12,2,2,27
248107843,37,9,27,2,75
248108672,21,31,2,1,55
248113291,18,3,2,1,24
248114203,43,6,29,3,81
248115481,10,6,2,1,19
248127886,62,43,11,47,163
248130644,80,36,50,13,179
248135874,10,4,2,1,17
248141005,30,3,2,20,55
248141024,11,6,2,7,26
248142809,109,51,11,22,193
248186160,66,23,33,21,143
248187431,11,3,2,1,17
248192568,11,3,2,1,17
248202858,22,11,2,1,36
248219008,68,3,87,1,159
248225372,91,36,40,2,169
248233820,48,35,15,5,103
248270837,34,3,2,1,40
248283626,33,3,2,1,39
248295178,142,17,42,7,208
248298909,71,28,3,19,121
248302308,184,3,2,6,195
248302695,43,65,10,2,120
248303178,47,34,10,9,100
248304064,76,4,9,10,99
248321469,49,43,17,6,115
248368254,15,11,2,1,29
248386292,157,3,2,1,163
248396411,189,27,2,9,227
248409180,11,7,3,3,24
248411178,10,12,2,1,25
248411881,55,6,2,7,70
248439791,74,3,2,1,80
248441020,74,3,2,1,80
248442328,131,3,2,1,137
248442678,156,6,39,7,208
248445720,178,11,2,1,192
248460102,152,32,3,1,188
248462763,64,31,63,40,198
248463003,60,23,26,1,110
248463102,24,43,26,20,113
248467608,18,3,2,1,24
248468493,11,7,2,1,21
248484934,161,25,2,21,209
248489986,50,61,12,1,124
248498221,244,28,2,7,281
248508750,128,46,19,24,217
248514267,11,13,2,1,27
248525665,28,35,37,3,103
248535212,62,41,11,14,128
248541169,85,12,32,1,130
248541889,33,32,3,7,75
248551442,61,4,36,13,114
248555862,12,5,2,1,20
248558911,144,3,2,5,154
248572210,230,85,11,8,334
248581838,42,3,2,1,48
248585610,89,17,79,29,214
248591230,86,34,15,5,140
248608325,58,9,3,1,71
248613864,26,3,2,1,32
248621330,12,12,2,1,27
248634413,55,10,3,3,71
248636131,29,29,2,3,63
248649587,61,34,2,12,109
248664869,10,3,2,2,17
248665439,32,57,3,1,93
248677088,37,6,6,1,50
248677510,14,3,2,1,20
248680269,22,30,9,11,72
248691190,12,3,2,1,18
248695655,35,32,14,3,84
248700911,72,3,2,1,78
248703423,40,22,35,1,98
248704367,32,30,46,9,117
248705695,57,25,23,11,116
248707595,144,14,2,5,165
248719939,76,9,4,13,102
248721933,81,45,8,1,135
248724410,472,3,2,11,488
248725267,73,6,2,1,82
248726443,45,20,41,1,107
248738722,33,3,2,1,39
248741409,19,24,2,1,46
248743998,81,20,3,5,109
248746001,30,10,2,1,43
248753592,12,10,2,2,26
248764845,57,21,10,8,96
248774084,17,3,2,1,23
248788322,106,3,2,11,122
248788450,52,47,2,20,121
248800893,50,3,2,6,61
248803822,31,31,2,5,69
248809040,150,3,2,2,157
248813770,45,9,2,6,62
248817419,112,44,35,24,215
248832164,67,13,9,2,91
248836576,40,35,8,51,134
248837013,122,20,19,3,164
248859831,47,3,2,1,53
248861262,10,5,2,1,18
248888026,14,3,2,2,21
248890434,112,3,2,1,118
248902541,11,3,2,1,17
248918816,133,3,2,6,144
248926301,11,3,2,1,17
248930166,54,19,2,12,87
248930888,41,61,93,58,253
248950653,81,14,44,7,146
248970936,85,11,2,3,101
248978197,39,3,2,1,45
248993946,107,12,2,14,135
248995902,22,3,2,13,40
249006051,67,14,14,3,98
249010145,12,5,2,1,20
249010345,178,14,2,10,204
249025777,11,38,2,1,52
249026974,38,12,14,1,65
249041604,48,12,75,13,148
249044647,10,5,2,1,18
249053421,14,4,2,1,21
249054195,24,33,2,3,62
249056995,16,3,2,5,26
249057673,39,3,2,1,45
249062470,12,3,2,1,18
249086058,64,24,18,1,107
249086470,117,29,116,2,264
249087876,34,26,10,2,72
249092906,143,40,74,18,275
249104255,88,45,36,16,185
249112833,205,3,2,2,212
249148576,71,44,37,27,179
249151692,33,3,2,1,39
249154057,222,3,2,1,228
249178022,41,11,2,1,55
249193878,47,5,9,37,98
249201059,31,15,7,3,56
249207426,206,43,27,1,277
249212985,30,65,24,6,125
249219874,30,3,2,1,36
249222554,53,3,3,10,69
249249770,11,6,3,1,21
249253501,12,3,2,1,18
249265020,13,29,3,1,46
249285027,36,3,16,9,64
249290865,87,47,26,62,222
249293422,26,30,23,12,91
249296227,13,29,2,8,52
249307851,13,9,2,1,25
249308475,97,3,2,12,114
249310341,38,22,2,2,64
249322248,49,3,5,6,63
249322473,85,19,2,2,108
249322998,89,3,2,2,96
249326137,131,12,2,3,148
249328151,37,3,2,5,47
249329376,84,25,14,2,125
249349904,42,3,2,9,56
249360799,36,5,11,1,53
249361355,101,35,2,1,139
249364398,77,4,2,16,99
249365861,79,49,9,23,160
249384656,33,40,2,1,76
249386092,197,3,2,3,205
249404528,30,3,2,1,36
249404894,69,7,23,2,101
249410216,73,12,3,2,90
249410276,22,3,2,1,28
249414725,33,17,2,2,54
249421726,69,9,2,3,83
249434801,46,18,8,1,73
249438091,64,12,11,16,103
249447174,14,110,2,6,132
249447411,125,3,2,1,131
249449403,34,4,2,2,42
249471570,25,3,2,1,31
249506477,20,19,2,4,45
249513537,146,29,42,3,220
249531738,88,44,2,35,169
249538751,28,29,2,1,60
249540219,52,17,7,5,81
249543950,39,25,8,51,123
249545533,21,3,2,1,27
249547543,17,19,2,1,39
249550522,49,35,11,1,96
249567939,10,3,2,2,17
249572141,151,34,52,2,239
249583610,97,20,2,1,120
249588381,107,57,7,3,174
249604985,15,3,2,2,22
249616510,178,3,2,1,184
249635569,324,3,2,6,335
249636367,12,5,3,2,22
249640047,13,44,3,2,62
249642073,121,3,2,1,127
249656213,18,5,2,11,36
249664624,16,3,2,1,22
249666078,46,82,36,3,167
249686489,314,34,3,1,352
249704686,32,34,18,16,100
249728072,32,3,2,1,38
249734461,31,38,2,22,93
249734780,71,3,2,1,77
249738544,56,4,5,11,76
249747951,13,4,2,1,20
249767128,36,42,24,1,103
249768529,89,45,14,2,150
249774296,86,23,2,38,149
249782803,77,6,54,20,157
249807658,32,3,2,4,41
249809513,97,8,2,11,118
249817356,86,31,9,5,131
249823583,85,3,2,7,97
249828524,23,19,6,1,49
249836644,63,45,2,1,111
249845063,67,57,50,7,181
249845874,44,3,2,4,53
249865436,63,3,2,1,69
249865564,44,28,15,41,128
249866488,41,15,23,2,81
249869571,22,5,2,1,30
249876586,94,7,14,11,126
249904995,11,29,2,1,43
249924972,125,3,2,9,139
249929828,48,36,3,24,111
249934295,23,3,2,1,29
249938448,22,20,2,2,46
249946846,59,13,42,3,117
249955704,13,16,3,1,33
249974073,90,3,2,2,97
249974751,28,3,2,1,34
249975897,33,3,2,3,41
249991043,49,3,2,4,58
250024055,58,16,3,1,78
250024200,17,10,2,1,30
250058364,13,3,25,3,44
250069621,41,32,2,1,76
250071169,33,43,2,17,95
250080278,49,19,2,3,73
250083147,10,3,2,2,17
250104186,241,11,55,1,308
250104758,56,11,22,5,94
250114127,18,4,2,1,25
250115755,97,90,16,1,204
250117570,138,5,64,1,208
250132688,22,32,2,2,58
250137737,331,3,2,6,342
250173988,37,21,2,1,61
250180315,100,6,3,6,115
250181604,21,3,2,1,27
250193305,22,59,23,2,106
250210369,90,78,12,20,200
250225273,63,11,12,1,87
250251963,16,3,2,1,22
250261913,58,11,15,8,92
250267516,12,20,12,1,45
250279329,170,3,2,2,177
250295581,169,13,15,18,215
250305962,10,15,2,1,28
250312323,80,42,2,1,125
250320092,111,3,2,2,118
250371661,77,13,14,7,111
250383795,84,27,2,2,115
250384566,177,55,67,1,300
250391343,153,28,9,28,218
250398422,49,10,3,25,87
250429247,13,15,3,1,32
250435347,17,6,2,2,27
250455228,104,4,2,1,111
250455765,43,3,2,2,50
250459871,68,32,2,1,103
250470342,24,3,2,2,31
250470716,140,8,7,2,157
250475167,56,26,2,1,85
250488262,146,19,111,21,297
250490001,56,4,44,1,105
250490220,81,10,14,19,124
250492817,26,56,17,14,113
250495445,30,29,2,1,62
250497360,100,3,2,1,106
250502205,91,32,2,1,126
250515790,30,5,18,2,55
250521910,130,6,2,4,142
250527764,108,9,2,11,130
250528018,46,9,3,1,59
250533274,15,3,9,2,29
250548417,90,3,2,7,102
250553656,153,17,3,2,175
250555780,54,3,2,2,61
250565983,65,27,2,4,98
250608009,331,3,2,3,339
250613575,63,28,24,21,136
250638956,57,8,2,1,68
250654546,104,73,44,1,222
250657689,156,17,3,1,177
250672951,167,3,2,4,176
250674829,23,24,2,16,65
250676673,90,3,2,1,96
250676698,50,3,2,2,57
250680953,54,22,7,24,107
250684017,159,3,2,1,165
250692274,124,13,2,9,148
250740166,235,14,32,8,289
250744253,27,3,2,1,33
250749294,50,31,39,34,154
250750045,41,3,2,1,47
250753355,18,11,2,8,39
250754140,82,36,4,23,145
250756649,23,8,2,4,37
250766113,238,3,2,6,249
250767078,70,36,39,78,223
250770025,116,13,2,1,132
250790388,121,24,17,4,166
250795009,90,3,2,12,107
250797576,88,3,2,1,94
250801601,23,46,10,2,81
250816432,49,38,2,7,96
250818127,27,6,2,1,36
250823341,17,23,2,2,44
250835267,66,37,2,22,127
250840228,64,15,16,6,101
250873118,15,38,2,3,58
250874156,28,3,2,1,34
250919407,17,22,2,1,42
250922146,114,3,2,1,120
250928111,13,3,2,1,19
250953486,37,3,2,1,43
250961507,44,8,20,2,74
250987837,237,18,2,1,258
250998189,55,3,2,1,61
251016879,15,4,2,1,22
251018570,11,35,2,1,49
251019608,22,84,4,5,115
251032968,28,3,2,1,34
251035783,82,20,11,2,115
251038554,181,26,2,13,222
251049518,19,24,34,2,79
251059959,36,14,70,4,124
251064862,52,33,2,1,88
251095781,15,3,2,1,21
251113279,63,8,4,2,77
251123809,27,81,4,4,116
251137007,61,3,2,3,69
251150266,38,3,2,4,47
251157140,19,7,4,4,34
251158774,53,44,98,13,208
251164802,122,120,19,19,280
251200691,24,24,6,1,55
251216221,83,47,43,29,202
251225706,172,3,2,3,180
251232261,28,17,2,2,49
251244088,57,3,2,1,63
251246051,186,35,16,8,245
251248283,13,3,2,1,19
251262174,89,57,2,14,162
251303022,75,37,16,2,130
251308258,31,19,2,2,54
251308462,113,26,28,5,172
251317349,106,15,2,8,131
251317406,55,3,2,1,61
251347921,11,3,2,1,17
251350448,326,3,2,1,332
251355908,34,22,36,1,93
251377551,51,16,2,2,71
251422980,68,62,60,15,205
251423299,30,14,2,2,48
251433689,82,15,14,1,112
251436676,181,3,2,4,190
251450739,73,21,84,11,189
251456961,112,37,18,1,168
251468303,28,3,2,1,34
251469333,13,4,2,1,20
251485799,11,9,2,1,23
251487796,16,15,2,3,36
251488466,112,3,2,4,121
251493440,25,48,2,2,77
251511973,127,13,24,2,166
251522171,99,55,18,1,173
251527152,11,3,2,1,17
251539530,149,3,2,18,172
251542885,50,81,19,11,161
251548856,67,25,16,23,131
251563260,43,3,2,4,52
251595193,34,64,3,1,102
251601543,118,3,2,6,129
251633647,86,9,9,4,108
251636003,58,22,35,1,116
251647784,53,15,21,4,93
251655290,11,3,2,1,17
251664455,11,3,2,1,17
251672358,49,72,28,18,167
251681088,175,3,2,8,188
251686268,43,9,2,3,57
251692133,125,7,2,2,136
251701342,10,3,2,3,18
251701914,25,3,2,1,31
251706292,26,47,2,23,98
251707438,42,3,2,2,49
251719102,59,27,11,3,100
251728326,34,6,2,1,43
251729039,111,26,76,1,214
251735082,36,13,14,1,64
251764291,90,38,11,3,142
251769805,10,6,2,1,19
251773191,62,20,19,1,102
251787730,11,3,2,1,17
251797270,19,51,7,1,78
251810754,77,43,20,36,176
251814449,12,6,2,2,22
251818009,10,20,2,1,33
251819519,17,12,2,2,33
251822321,67,21,2,9,99
251824245,85,17,51,9,162
251828132,536,3,2,67,608
251830236,77,43,17,2,139
251842901,20,3,2,1,26
251853509,193,24,28,2,247
251855147,77,3,2,1,83
251856679,144,3,2,8,157
251862325,33,51,2,1,87
251880921,38,3,2,1,44
251910098,60,3,7,1,71
251914653,20,3,2,1,26
251922940,120,3,2,16,141
251925568,67,26,6,3,102
251935182,92,34,23,9,158
251938365,13,8,2,1,24
251940394,125,3,2,1,131
251942351,17,5,2,1,25
251945358,37,5,56,24,122
251953382,104,3,72,1,180
251960066,139,3,2,10,154
251970118,149,36,43,5,233
251980252,126,11,50,7,194
251982690,62,74,2,1,139
251985654,139,3,2,3,147
252003354,95,22,2,1,120
252007876,133,3,2,1,139
252011495,24,23,23,2,72
252018005,71,32,2,22,127
252027289,16,3,2,1,22
252035496,10,5,2,1,18
252059826,27,18,4,1,50
252096154,18,7,2,1,28
252105226,66,83,7,68,224
252105643,62,3,32,2,99
252107923,39,62,17,9,127
252134478,54,32,7,17,110
252162013,10,3,2,3,18
252197240,48,3,2,1,54
252213511,55,3,2,1,61
252223734,219,36,53,6,314
252227951,71,3,2,1,77
252233787,73,83,20,3,179
252239849,104,62,114,59,339
252243026,15,3,2,4,24
252247346,33,12,60,11,116
252250520,38,3,2,1,44
252277908,27,3,2,3,35
252283440,10,3,2,5,20
252311916,118,21,50,22,211
252317072,10,6,2,1,19
252324083,15,3,2,1,21
252328241,315,23,21,27,386
252331364,52,16,2,6,76
252334839,132,47,2,3,184
252334866,64,53,2,8,127
252335069,50,33,82,18,183
252342991,241,13,2,13,269
252362307,75,3,2,17,97
252395427,23,3,2,1,29
252395942,133,52,2,7,194
252398531,88,11,36,23,158
252404831,154,4,2,4,164
252414426,75,63,22,19,179
252416553,30,3,2,1,36
252419570,58,16,21,9,104
252428290,39,48,2,1,90
252429458,156,23,2,50,231
252435413,79,5,3,19,106
252435860,37,3,2,8,50
252453975,91,20,62,1,174
252461461,11,3,2,1,17
252465587,106,21,24,3,154
252479652,188,3,2,2,195
252481220,75,35,2,6,118
252488022,46,14,37,3,100
252509856,12,3,2,1,18
252529772,24,3,2,1,30
252533288,18,3,2,1,24
252537370,10,3,2,2,17
252539882,67,3,2,2,74
252548546,12,27,2,4,45
252549272,103,8,27,1,139
252560899,100,35,2,20,157
252561402,57,32,14,5,108
252563368,10,6,5,1,22
252571631,104,26,21,11,162
252574393,135,23,19,1,178
252581301,114,3,8,11,136
252589085,30,5,37,9,81
252603337,144,26,55,14,239
252608095,101,17,3,13,134
252620486,55,30,2,3,90
252620500,10,7,2,1,20
252625819,48,3,2,1,54
252628742,61,3,3,28,95
252634478,106,3,2,9,120
252641004,162,26,36,26,250
252652368,114,45,36,7,202
252660015,83,20,15,25,143
252660249,11,3,2,3,19
252661101,62,18,2,1,83
252668072,162,31,27,4,224
252671008,141,21,2,3,167
252691044,13,3,2,1,19
252694267,17,3,2,1,23
252700122,17,3,2,1,23
252709851,82,25,40,1,148
252713477,45,35,52,30,162
252722703,20,22,2,1,45
252738557,72,37,41,19,169
252762105,72,26,9,2,109
252769930,21,26,8,1,56
252776265,63,28,33,8,132
252781195,71,63,2,3,139
252783998,34,26,4,1,65
252792237,15,3,2,1,21
252795770,77,16,2,11,106
252799500,151,3,2,2,158
252800856,78,10,16,15,119
252801069,97,23,2,1,123
252803653,87,58,156,40,341
252805315,143,21,3,13,180
252817071,102,50,52,6,210
252846266,53,68,4,1,126
252847524,10,7,2,1,20
252853220,39,32,2,17,90
252857957,60,7,3,7,77
252863865,109,5,9,3,126
252871105,170,44,69,8,291
252884128,64,33,3,3,103
252891959,37,10,7,6,60
252897101,191,3,2,13,209
252897799,10,5,2,1,18
252904940,90,17,10,35,152
252918960,94,19,2,9,124
252940101,55,17,70,14,156
252942757,51,3,2,1,57
252945814,75,33,2,12,122
252947951,56,63,20,7,146
252956382,72,13,47,1,133
252958552,92,11,13,6,122
252984394,52,3,2,1,58
252986054,33,82,15,5,135
252995251,35,28,3,5,71
253001448,99,32,4,14,149
253002469,142,22,2,2,168
253003739,66,9,29,2,106
253030117,45,7,31,7,90
253032131,23,24,16,8,71
253035554,43,9,15,2,69
253036108,17,27,2,1,47
253046692,50,14,2,2,68
253052719,19,9,3,14,45
253063658,36,9,2,3,50
253068542,68,57,7,1,133
253078306,73,18,2,7,100
253078331,83,3,2,1,89
253089157,18,3,2,2,25
253096700,120,3,2,1,126
253099000,34,43,26,1,104
253109312,401,3,2,3,409
253117884,40,40,30,1,111
253123982,104,3,2,11,120
253125750,46,28,3,1,78
253129621,44,5,2,1,52
253139028,95,21,38,6,160
253144757,117,22,61,6,206
253156816,286,3,2,2,293
253172287,96,3,2,1,102
253172873,39,8,3,1,51
253193352,103,16,3,3,125
253196086,74,3,2,1,80
253198988,75,10,3,1,89
253199408,60,29,26,11,126
253207485,26,4,2,6,38
253214960,341,3,6,30,380
253220299,166,22,82,1,271
253232686,72,3,2,14,91
253245726,49,31,2,1,83
253250447,46,3,2,2,53
253251241,145,3,2,9,159
253251271,88,9,59,12,168
253254901,21,3,2,1,27
253279624,19,3,2,1,25
253281197,113,14,19,11,157
253287932,68,67,8,8,151
253322757,22,36,17,4,79
253325174,45,3,2,1,51
253335386,80,28,18,2,128
253336996,78,87,169,11,345
253342020,52,36,14,20,122
253381247,93,34,11,2,140
253387917,122,76,17,6,221
253392967,13,3,2,1,19
253393233,23,12,2,3,40
253435595,29,12,2,1,44
253449882,136,3,16,8,163
253454153,70,17,52,6,145
253458887,22,4,2,1,29
253483341,32,42,54,1,129
253483541,46,17,47,48,158
253501196,148,59,5,8,220
253506145,56,45,6,1,108
253541473,23,8,2,1,34
253567254,332,12,4,10,358
253578455,69,10,2,2,83
253579259,10,5,2,1,18
253580907,217,21,2,5,245
253580981,63,44,98,3,208
253583208,12,3,2,1,18
253586827,40,26,2,1,69
253590297,38,38,14,9,99
253599137,17,3,2,6,28
253610655,150,3,2,22,177
253617566,30,34,34,1,99
253632273,81,19,2,10,112
253639097,10,6,2,1,19
253651552,15,13,2,4,34
253654571,52,15,12,1,80
253673552,34,37,2,5,78
253677676,11,3,2,1,17
253678820,41,23,2,1,67
253682561,19,17,5,17,58
253683395,92,53,44,56,245
253683817,38,25,13,1,77
253705938,55,25,14,5,99
253724127,172,4,2,32,210
253744042,92,6,5,1,104
253744472,21,3,2,1,27
253755887,23,51,29,8,111
253764841,78,13,2,1,94
253767781,116,3,2,2,123
253782485,51,3,2,1,57
253783051,66,23,40,3,132
253784707,21,3,2,1,27
253789819,50,65,13,3,131
253792859,12,27,9,13,61
253798225,55,20,2,22,99
253801164,32,5,2,1,40
253807039,35,3,2,1,41
253823287,51,114,4,3,172
