ID,CNT_TBM,CNT_ATM,CNT_POS,CNT_CSC,CNT_TOT
8822,62.0,3.0,2.0,1.0,68.0
20477,13.0,6.0,2.0,1.0,22.0
65457,34.0,82.06801162,20.0,3.0,176.0
86182,32.0,3.0,15.0,11.0,61.0
58060,16.0,17.0,4.0,1.0,38.0
94344,202.0,13.0,2.0,1.0,218.0
7955,137.0,3.0,3.0,3.0,146.0
44303,60.0,3.0,2.0,1.0,66.0
78415,29.0,14.0,5.0,3.0,51.0
24191,38.0,3.0,2.0,1.0,44.0
60247,49.0,3.0,2.0,8.0,62.0
91394,10.0,25.0,2.0,1.0,38.0
17311,18.0,37.0,2.0,1.0,58.0
95984,50.0,45.0,3.0,1.0,99.0
85223,19.0,10.0,2.0,1.0,32.0
27608,23.0,39.0,7.0,1.0,70.0
92381,77.0,27.0,2.0,43.06978837,155.0
35483,119.0,44.0,3.0,14.0,180.0
26471,39.0,3.0,2.0,5.0,49.0
76051,87.0,21.0,70.0,3.0,181.0
35908,23.0,3.0,2.0,2.0,30.0
97707,67.0,14.0,10.0,6.0,97.0
73057,168.0,82.06801162,45.0,43.06978837,354.0
82180,15.0,12.0,2.0,1.0,30.0
7496,16.0,16.0,7.0,2.0,41.0
32607,34.0,3.0,2.0,3.0,42.0
8846,42.0,32.0,5.0,7.0,86.0
18294,65.0,41.0,14.0,28.0,148.0
61084,97.0,19.0,52.0,2.0,170.0
86544,11.0,3.0,2.0,1.0,17.0
40330,17.0,19.0,2.0,1.0,39.0
94640,64.0,20.0,9.0,4.0,97.0
86948,27.0,32.0,2.0,1.0,62.0
98054,73.0,3.0,2.0,1.0,79.0
62410,67.0,15.0,7.0,1.0,90.0
17038,138.0,3.0,2.0,33.0,176.0
26174,86.0,42.0,2.0,1.0,131.0
31727,42.0,3.0,2.0,1.0,48.0
57846,37.0,3.0,2.0,2.0,44.0
40741,244.0,27.0,2.0,12.0,285.0
63747,45.0,3.0,2.0,3.0,53.0
2054,14.0,3.0,2.0,1.0,20.0
87571,75.0,3.0,2.0,2.0,82.0
43068,20.0,35.0,3.0,10.0,68.0
34455,37.0,3.0,2.0,1.0,43.0
60625,17.0,45.0,4.0,5.0,71.0
151,55.0,3.0,2.0,2.0,62.0
51087,50.0,32.0,19.0,10.0,111.0
70938,102.0,3.0,2.0,6.0,113.0
39265,103.0,3.0,2.0,5.0,113.0
66078,37.0,3.0,2.0,1.0,43.0
76510,21.0,38.0,15.0,5.0,79.0
15274,64.0,11.0,2.0,2.0,79.0
35444,11.0,3.0,2.0,1.0,17.0
2487,41.0,3.0,2.0,1.0,47.0
38437,68.0,3.0,44.0,10.0,125.0
11082,20.0,3.0,2.0,1.0,26.0
3909,13.0,10.0,3.0,1.0,27.0
6129,52.0,5.0,2.0,1.0,60.0
11540,155.0,3.0,2.0,1.0,161.0
63667,39.0,33.0,42.0,6.0,120.0
7155,33.0,7.0,5.0,1.0,46.0
61212,122.0,42.0,2.0,2.0,168.0
80215,131.0,23.0,9.0,5.0,168.0
10212,54.0,33.0,2.0,6.0,95.0
43476,46.0,38.0,67.0,10.0,161.0
45808,20.0,24.0,2.0,1.0,47.0
50555,73.0,13.0,10.0,10.0,106.0
80606,92.0,3.0,2.0,3.0,100.0
87380,10.0,3.0,2.0,2.0,17.0
18205,12.0,3.0,2.0,1.0,18.0
62371,74.0,3.0,2.0,9.0,88.0
2967,118.0,3.0,2.0,10.0,133.0
92696,13.0,3.0,2.0,1.0,19.0
27193,58.0,43.0,4.0,3.0,108.0
83237,64.0,43.0,2.0,6.0,115.0
69084,57.0,82.06801162,46.0,5.0,195.0
50871,22.0,48.0,2.0,1.0,73.0
83597,94.0,18.0,3.0,7.0,122.0
58788,30.0,3.0,2.0,1.0,36.0
47535,103.0,16.0,5.0,5.0,129.0
50679,14.0,23.0,5.0,1.0,43.0
62995,74.0,48.0,2.0,3.0,127.0
8611,30.0,26.0,3.0,1.0,60.0
64386,47.0,24.0,4.0,2.0,77.0
3300,14.0,3.0,2.0,1.0,20.0
78207,31.0,8.0,2.0,2.0,43.0
51255,71.0,33.0,74.12481095,15.0,240.0
32461,120.0,18.0,2.0,6.0,146.0
4910,193.0,3.0,2.0,15.0,213.0
63162,42.0,3.0,2.0,7.0,54.0
28351,64.0,12.0,11.0,16.0,103.0
49849,85.0,14.0,24.0,11.0,134.0
90596,175.0,14.0,2.0,3.0,194.0
79756,48.0,33.0,2.0,3.0,86.0
12988,106.0,82.06801162,34.0,1.0,244.0
58577,23.0,3.0,2.0,1.0,29.0
52749,70.0,13.0,60.0,1.0,144.0
12915,11.0,3.0,2.0,1.0,17.0
27406,14.0,13.0,2.0,1.0,30.0
65882,132.0,21.0,4.0,11.0,168.0
40748,129.0,19.0,2.0,2.0,152.0
4393,72.0,9.0,19.0,3.0,103.0
80220,57.0,25.0,7.0,11.0,100.0
71355,12.0,3.0,2.0,1.0,18.0
9436,55.0,12.0,7.0,3.0,77.0
64913,52.0,35.0,8.0,3.0,98.0
62290,14.0,22.0,2.0,6.0,44.0
18408,79.0,5.0,2.0,4.0,90.0
98257,123.0,56.0,52.0,11.0,242.0
93995,23.0,12.0,3.0,5.0,43.0
8020,53.0,44.0,2.0,1.0,100.0
86575,103.0,17.0,2.0,2.0,124.0
1878,126.0,16.0,6.0,28.0,176.0
54778,62.0,3.0,2.0,3.0,70.0
10176,32.0,19.0,5.0,2.0,58.0
21452,57.0,22.0,39.0,7.0,125.0
7533,11.0,3.0,2.0,1.0,17.0
40291,15.0,14.0,2.0,3.0,34.0
51660,40.0,11.0,2.0,1.0,54.0
15877,14.0,65.0,5.0,6.0,90.0
24425,93.0,3.0,2.0,1.0,99.0
7125,116.0,3.0,2.0,4.0,125.0
37310,53.0,71.0,2.0,7.0,133.0
70853,16.0,35.0,7.0,5.0,63.0
32057,20.0,23.0,2.0,1.0,46.0
4719,14.0,35.0,2.0,1.0,52.0
37611,52.0,37.0,20.0,14.0,123.0
98424,40.0,3.0,2.0,1.0,46.0
74906,53.0,29.0,2.0,2.0,86.0
39038,371.59943230000005,8.0,2.0,2.0,419.0
34152,19.0,11.0,2.0,1.0,33.0
82205,59.0,22.0,40.0,12.0,133.0
28204,76.0,4.0,9.0,10.0,99.0
49879,96.0,10.0,2.0,4.0,112.0
7470,227.0,43.0,24.0,43.06978837,380.0
62546,26.0,17.0,2.0,7.0,52.0
41066,160.0,10.0,58.0,4.0,232.0
22255,16.0,7.0,11.0,1.0,35.0
15715,78.0,24.0,2.0,13.0,117.0
49838,61.0,52.0,2.0,1.0,116.0
71453,78.0,3.0,2.0,9.0,92.0
56309,23.0,6.0,4.0,1.0,34.0
4560,44.0,42.0,2.0,27.0,115.0
10671,186.0,79.0,69.0,43.06978837,389.0
43255,106.0,39.0,28.0,16.0,189.0
26044,130.0,67.0,3.0,8.0,208.0
79387,65.0,24.0,5.0,10.0,104.0
15051,20.0,27.0,2.0,1.0,50.0
67647,11.0,3.0,2.0,1.0,17.0
87374,122.0,3.0,2.0,1.0,128.0
57473,81.0,30.0,46.0,18.0,175.0
73478,156.0,7.0,2.0,28.0,193.0
5781,11.0,20.0,2.0,1.0,34.0
24168,103.0,19.0,74.12481095,40.0,258.0
62674,42.0,20.0,24.0,1.0,87.0
11923,11.0,5.0,2.0,1.0,19.0
92517,110.0,25.0,29.0,41.0,205.0
8266,79.0,3.0,2.0,1.0,85.0
26379,71.0,14.0,2.0,2.0,89.0
89185,55.0,3.0,8.0,1.0,67.0
84343,62.0,43.0,5.0,3.0,113.0
98989,129.0,33.0,14.0,4.0,180.0
34384,39.0,52.0,12.0,40.0,143.0
81006,22.0,13.0,3.0,7.0,45.0
99705,159.0,34.0,2.0,1.0,196.0
34807,42.0,3.0,11.0,1.0,57.0
85754,34.0,21.0,16.0,9.0,80.0
69047,120.0,13.0,2.0,5.0,140.0
49338,13.0,3.0,2.0,5.0,23.0
41964,83.0,33.0,4.0,2.0,122.0
65501,18.0,4.0,2.0,1.0,25.0
71088,136.0,3.0,2.0,43.06978837,200.0
47005,27.0,3.0,3.0,27.0,60.0
36991,53.0,6.0,29.0,24.0,112.0
30918,13.0,3.0,2.0,1.0,19.0
84823,52.0,3.0,2.0,1.0,58.0
75743,28.0,14.0,2.0,1.0,45.0
52566,251.0,37.0,20.0,1.0,309.0
34600,74.0,14.0,12.0,43.06978837,160.0
65770,97.0,9.0,19.0,39.0,164.0
74541,81.0,3.0,2.0,1.0,87.0
72765,272.0,12.0,2.0,31.0,317.0
35039,30.0,14.0,2.0,6.0,52.0
11027,54.0,12.0,32.0,11.0,109.0
44132,128.0,33.0,7.0,16.0,184.0
29890,85.0,4.0,4.0,1.0,94.0
73237,21.0,3.0,2.0,2.0,28.0
4833,115.0,62.0,38.0,1.0,216.0
41088,55.0,25.0,3.0,2.0,85.0
23038,12.0,3.0,2.0,1.0,18.0
88940,145.0,3.0,2.0,1.0,151.0
44855,56.0,10.0,33.0,5.0,104.0
95749,21.0,8.0,2.0,1.0,32.0
36057,25.0,10.0,2.0,1.0,38.0
73842,74.0,48.0,54.0,28.0,204.0
50228,42.0,5.0,7.0,1.0,55.0
37287,26.0,82.06801162,19.0,2.0,148.0
63214,165.0,18.0,36.0,22.0,241.0
24918,10.0,3.0,2.0,2.0,17.0
46628,25.0,27.0,2.0,1.0,55.0
70311,14.0,34.0,9.0,2.0,59.0
85189,31.0,3.0,2.0,4.0,40.0
15077,10.0,5.0,2.0,1.0,18.0
53012,22.0,3.0,2.0,1.0,28.0
44417,10.0,3.0,2.0,5.0,20.0
75362,140.0,45.0,2.0,5.0,192.0
23081,16.0,10.0,2.0,1.0,29.0
27823,35.0,16.0,3.0,2.0,56.0
10737,105.0,7.0,2.0,2.0,116.0
55980,10.0,16.0,2.0,1.0,29.0
44995,19.0,7.0,2.0,1.0,29.0
49188,13.0,12.0,2.0,1.0,28.0
44534,117.0,29.0,2.0,4.0,152.0
31392,14.0,30.0,2.0,1.0,47.0
41368,51.0,19.0,10.0,12.0,92.0
84338,107.0,60.0,67.0,3.0,237.0
85250,52.0,54.0,19.0,3.0,128.0
54877,84.0,15.0,7.0,22.0,128.0
9250,19.0,3.0,4.0,1.0,27.0
65955,133.0,42.0,21.0,19.0,215.0
95378,112.0,20.0,16.0,1.0,149.0
31145,33.0,20.0,25.0,3.0,81.0
27960,24.0,4.0,8.0,1.0,37.0
87911,22.0,49.0,2.0,1.0,74.0
59707,43.0,33.0,2.0,1.0,79.0
14630,76.0,3.0,2.0,1.0,82.0
50456,25.0,3.0,2.0,4.0,34.0
56350,167.0,18.0,33.0,5.0,223.0
57579,165.0,4.0,3.0,4.0,176.0
70243,125.0,36.0,26.0,43.06978837,233.0
58478,22.0,3.0,2.0,8.0,35.0
30815,94.0,3.0,2.0,7.0,106.0
53721,107.0,21.0,12.0,6.0,146.0
5092,169.0,15.0,10.0,3.0,197.0
82757,70.0,52.0,2.0,1.0,125.0
29920,15.0,3.0,2.0,1.0,21.0
82241,87.0,13.0,4.0,2.0,106.0
90708,30.0,3.0,2.0,1.0,36.0
35469,64.0,3.0,2.0,1.0,70.0
63341,68.0,3.0,2.0,2.0,75.0
32117,46.0,8.0,2.0,2.0,58.0
68330,183.0,34.0,38.0,18.0,273.0
32091,55.0,27.0,2.0,3.0,87.0
88736,128.0,57.0,12.0,9.0,206.0
74686,13.0,3.0,2.0,1.0,19.0
90051,68.0,23.0,2.0,9.0,102.0
96817,38.0,16.0,5.0,1.0,60.0
61628,66.0,7.0,5.0,11.0,89.0
23282,49.0,3.0,2.0,1.0,55.0
54454,12.0,3.0,2.0,1.0,18.0
87259,158.0,27.0,3.0,1.0,189.0
45085,52.0,4.0,2.0,1.0,59.0
61274,36.0,3.0,2.0,1.0,42.0
41683,47.0,5.0,2.0,3.0,57.0
90567,76.0,4.0,4.0,2.0,86.0
95790,101.0,82.06801162,37.0,22.0,252.0
31283,42.0,26.0,2.0,1.0,71.0
68948,14.0,3.0,2.0,1.0,20.0
87382,14.0,14.0,2.0,1.0,31.0
35105,62.0,9.0,40.0,7.0,118.0
30629,11.0,3.0,2.0,1.0,17.0
34741,66.0,9.0,2.0,1.0,78.0
84337,71.0,3.0,2.0,2.0,78.0
31419,11.0,13.0,2.0,5.0,31.0
2684,81.0,12.0,2.0,1.0,96.0
16578,11.0,3.0,2.0,1.0,17.0
50955,69.0,3.0,2.0,1.0,75.0
44037,10.0,16.0,2.0,1.0,29.0
40003,101.0,3.0,2.0,6.0,112.0
41925,25.0,25.0,9.0,1.0,60.0
60137,110.0,3.0,2.0,1.0,116.0
32073,76.0,3.0,2.0,1.0,82.0
80759,94.0,3.0,2.0,3.0,102.0
13812,15.0,8.0,3.0,3.0,29.0
83912,38.0,67.0,63.0,1.0,169.0
8001,38.0,19.0,18.0,1.0,76.0
82847,79.0,24.0,38.0,5.0,146.0
80911,99.0,39.0,3.0,12.0,153.0
11602,19.0,11.0,3.0,2.0,35.0
1420,79.0,62.0,46.0,14.0,201.0
36536,61.0,10.0,2.0,3.0,76.0
33256,18.0,55.0,29.0,1.0,103.0
90443,12.0,3.0,2.0,1.0,18.0
18585,10.0,3.0,2.0,3.0,18.0
18125,82.0,3.0,2.0,1.0,88.0
48162,99.0,32.0,12.0,28.0,171.0
14217,22.0,3.0,2.0,1.0,28.0
85024,43.0,3.0,2.0,1.0,49.0
97046,124.0,27.0,3.0,1.0,155.0
65175,29.0,16.0,2.0,1.0,48.0
51282,104.0,9.0,12.0,7.0,132.0
7630,113.0,10.0,2.0,34.0,159.0
94146,19.0,3.0,2.0,5.0,29.0
53405,40.0,3.0,2.0,7.0,52.0
1917,14.0,4.0,2.0,1.0,21.0
49796,10.0,14.0,2.0,3.0,29.0
69204,13.0,16.0,2.0,1.0,32.0
96278,20.0,3.0,2.0,1.0,26.0
3012,52.0,3.0,2.0,9.0,66.0
15119,61.0,49.0,5.0,7.0,122.0
48309,64.0,3.0,2.0,1.0,70.0
42453,93.0,26.0,2.0,43.06978837,186.0
23120,26.0,17.0,10.0,1.0,54.0
65745,126.0,32.0,22.0,1.0,181.0
64740,99.0,19.0,15.0,1.0,134.0
15226,62.0,35.0,42.0,17.0,156.0
83497,120.0,12.0,74.12481095,7.0,248.0
70944,90.0,3.0,2.0,1.0,96.0
33606,11.0,3.0,2.0,4.0,20.0
75614,24.0,34.0,22.0,3.0,83.0
94486,12.0,6.0,2.0,2.0,22.0
11047,13.0,4.0,2.0,1.0,20.0
85178,87.0,18.0,41.0,16.0,162.0
6658,10.0,3.0,2.0,2.0,17.0
24039,73.0,17.0,4.0,4.0,98.0
98393,39.0,56.0,22.0,28.0,145.0
9863,67.0,10.0,2.0,1.0,80.0
17793,82.0,20.0,2.0,9.0,113.0
1081,28.0,45.0,2.0,1.0,76.0
24103,20.0,49.0,35.0,1.0,105.0
3587,233.0,23.0,2.0,9.0,267.0
77679,59.0,21.0,37.0,27.0,144.0
23007,50.0,33.0,3.0,8.0,94.0
35008,23.0,3.0,2.0,1.0,29.0
44255,110.0,22.0,7.0,1.0,140.0
90124,119.0,5.0,2.0,4.0,130.0
85864,132.0,18.0,2.0,2.0,154.0
94710,40.0,30.0,40.0,1.0,111.0
23932,43.0,22.0,2.0,2.0,69.0
10037,10.0,3.0,2.0,3.0,18.0
35097,47.0,13.0,2.0,1.0,63.0
42443,72.0,3.0,2.0,1.0,78.0
28994,121.0,18.0,35.0,23.0,197.0
62734,33.0,9.0,7.0,2.0,51.0
65162,39.0,3.0,17.0,3.0,62.0
80307,53.0,3.0,2.0,1.0,59.0
1741,77.0,3.0,2.0,13.0,95.0
1194,19.0,10.0,2.0,7.0,38.0
10854,87.0,3.0,2.0,2.0,94.0
42185,64.0,36.0,6.0,1.0,107.0
62544,40.0,8.0,6.0,1.0,55.0
44518,33.0,10.0,2.0,1.0,46.0
12623,35.0,13.0,2.0,1.0,51.0
17782,50.0,22.0,30.0,5.0,107.0
14571,104.0,3.0,2.0,1.0,110.0
7411,14.0,3.0,2.0,1.0,20.0
65554,57.0,5.0,6.0,1.0,69.0
97477,109.0,3.0,2.0,1.0,115.0
13691,25.0,62.0,25.0,1.0,113.0
59642,132.0,30.0,2.0,1.0,165.0
77334,12.0,3.0,2.0,1.0,18.0
37133,11.0,9.0,2.0,1.0,23.0
82223,95.0,27.0,4.0,1.0,127.0
29147,111.0,20.0,3.0,5.0,139.0
35863,13.0,3.0,2.0,4.0,22.0
2238,133.0,64.0,2.0,4.0,203.0
18666,44.0,3.0,35.0,1.0,83.0
45223,48.0,3.0,2.0,4.0,57.0
23386,17.0,3.0,2.0,1.0,23.0
8697,21.0,25.0,15.0,3.0,64.0
3900,19.0,19.0,2.0,1.0,41.0
30312,87.0,39.0,14.0,2.0,142.0
50791,11.0,19.0,2.0,1.0,33.0
2138,53.0,42.0,28.0,1.0,124.0
44501,67.0,7.0,53.0,2.0,129.0
85472,33.0,3.0,2.0,1.0,39.0
82015,33.0,17.0,2.0,1.0,53.0
65165,30.0,13.0,2.0,3.0,48.0
5547,85.0,9.0,5.0,43.06978837,156.0
53113,66.0,75.0,34.0,43.06978837,259.0
22655,54.0,3.0,2.0,1.0,60.0
74328,23.0,27.0,6.0,7.0,63.0
81912,13.0,6.0,2.0,1.0,22.0
58652,12.0,3.0,2.0,1.0,18.0
25173,10.0,5.0,2.0,1.0,18.0
87628,21.0,3.0,2.0,1.0,27.0
34005,62.0,63.0,36.0,5.0,166.0
89495,120.0,20.0,24.0,1.0,165.0
61924,84.0,3.0,2.0,2.0,91.0
47370,24.0,3.0,2.0,1.0,30.0
67466,82.0,30.0,15.0,15.0,142.0
98089,69.0,3.0,2.0,1.0,75.0
74725,45.0,8.0,2.0,1.0,56.0
76596,75.0,3.0,2.0,12.0,92.0
8831,46.0,47.0,7.0,18.0,118.0
36829,16.0,9.0,2.0,2.0,29.0
33417,14.0,19.0,2.0,1.0,36.0
49233,34.0,26.0,2.0,2.0,64.0
28483,27.0,3.0,2.0,1.0,33.0
21151,10.0,72.0,2.0,6.0,90.0
4949,101.0,13.0,2.0,1.0,117.0
86029,13.0,34.0,3.0,1.0,51.0
51806,120.0,24.0,2.0,3.0,149.0
24699,16.0,3.0,3.0,7.0,29.0
40345,60.0,14.0,2.0,2.0,78.0
28411,33.0,3.0,2.0,3.0,41.0
93223,123.0,80.0,74.12481095,38.0,344.0
42910,61.0,3.0,2.0,3.0,69.0
75514,133.0,18.0,3.0,4.0,158.0
27355,141.0,12.0,8.0,20.0,181.0
36920,23.0,22.0,2.0,1.0,48.0
40314,146.0,3.0,2.0,10.0,161.0
91280,18.0,26.0,2.0,3.0,49.0
74552,24.0,3.0,2.0,4.0,33.0
29244,11.0,3.0,2.0,1.0,17.0
85387,21.0,30.0,2.0,1.0,54.0
77422,75.0,3.0,2.0,6.0,86.0
10797,20.0,16.0,2.0,3.0,41.0
55665,14.0,3.0,2.0,2.0,21.0
22736,83.0,13.0,2.0,5.0,103.0
75798,31.0,31.0,2.0,9.0,73.0
84351,43.0,42.0,2.0,1.0,88.0
1366,103.0,13.0,11.0,9.0,136.0
89925,59.0,3.0,2.0,2.0,66.0
43182,85.0,65.0,18.0,8.0,176.0
61900,106.0,4.0,2.0,1.0,113.0
55569,97.0,3.0,2.0,1.0,103.0
43905,28.0,7.0,2.0,1.0,38.0
81655,92.0,37.0,53.0,19.0,201.0
44708,13.0,3.0,2.0,1.0,19.0
92039,64.0,37.0,10.0,9.0,120.0
66402,131.0,17.0,31.0,18.0,197.0
7447,18.0,3.0,2.0,7.0,30.0
97530,124.0,48.0,2.0,3.0,177.0
15613,64.0,72.0,7.0,1.0,144.0
98641,102.0,9.0,2.0,1.0,114.0
74444,25.0,23.0,2.0,10.0,60.0
99678,109.0,22.0,23.0,11.0,165.0
34142,64.0,41.0,42.0,43.06978837,218.0
16039,78.0,3.0,2.0,1.0,84.0
70299,44.0,3.0,2.0,9.0,58.0
48721,33.0,14.0,18.0,7.0,72.0
89973,16.0,3.0,2.0,1.0,22.0
6615,37.0,3.0,2.0,7.0,49.0
62408,37.0,10.0,2.0,3.0,52.0
91537,74.0,15.0,23.0,9.0,121.0
76555,11.0,3.0,2.0,1.0,17.0
89353,81.0,41.0,2.0,3.0,127.0
11722,133.0,3.0,2.0,1.0,139.0
48510,13.0,20.0,2.0,5.0,40.0
33386,36.0,12.0,2.0,1.0,51.0
64322,95.0,26.0,18.0,5.0,144.0
56418,55.0,5.0,2.0,1.0,63.0
38767,32.0,57.0,31.0,1.0,121.0
94939,146.0,3.0,14.0,7.0,170.0
29575,19.0,64.0,19.0,7.0,109.0
74893,32.0,14.0,38.0,1.0,85.0
79035,10.0,19.0,2.0,1.0,32.0
38035,46.0,17.0,11.0,1.0,75.0
69237,26.0,5.0,2.0,1.0,34.0
83668,96.0,3.0,2.0,3.0,104.0
91095,99.0,16.0,9.0,1.0,125.0
46147,14.0,12.0,2.0,1.0,29.0
11347,35.0,12.0,2.0,1.0,50.0
21685,61.0,14.0,2.0,24.0,101.0
15290,13.0,3.0,2.0,1.0,19.0
14909,90.0,3.0,2.0,21.0,116.0
5246,37.0,14.0,2.0,2.0,55.0
39352,13.0,16.0,2.0,3.0,34.0
29944,21.0,6.0,2.0,1.0,30.0
9460,186.0,3.0,2.0,1.0,192.0
82173,81.0,31.0,63.0,7.0,182.0
84783,17.0,3.0,2.0,1.0,23.0
56318,17.0,36.0,23.0,16.0,92.0
76494,26.0,4.0,2.0,4.0,36.0
14120,72.0,28.0,2.0,3.0,105.0
87616,41.0,3.0,2.0,1.0,47.0
5091,57.0,12.0,2.0,4.0,75.0
25733,16.0,3.0,2.0,1.0,22.0
24879,34.0,12.0,2.0,8.0,56.0
63598,122.0,37.0,8.0,13.0,180.0
60241,21.0,3.0,2.0,1.0,27.0
91284,125.0,3.0,2.0,2.0,132.0
24720,74.0,22.0,58.0,1.0,155.0
37249,10.0,3.0,2.0,9.0,24.0
30574,120.0,37.0,54.0,15.0,226.0
83771,53.0,55.0,46.0,22.0,176.0
58321,180.0,3.0,2.0,3.0,188.0
21529,62.0,5.0,17.0,1.0,85.0
34881,21.0,82.06801162,55.0,1.0,174.0
47169,42.0,3.0,2.0,1.0,48.0
57864,18.0,3.0,2.0,4.0,27.0
28140,16.0,5.0,2.0,1.0,24.0
46870,17.0,34.0,17.0,1.0,69.0
14858,13.0,37.0,2.0,1.0,53.0
60250,35.0,82.06801162,17.0,4.0,142.0
81406,131.0,36.0,2.0,1.0,170.0
96652,97.0,39.0,3.0,6.0,145.0
53406,11.0,8.0,2.0,1.0,22.0
49254,108.0,61.0,74.12481095,10.0,279.0
80141,171.0,12.0,2.0,11.0,196.0
51081,37.0,29.0,4.0,6.0,76.0
41137,33.0,36.0,4.0,21.0,94.0
57030,146.0,3.0,2.0,1.0,152.0
93774,10.0,5.0,2.0,1.0,18.0
7645,99.0,3.0,2.0,3.0,107.0
43577,26.0,3.0,2.0,4.0,35.0
64667,80.0,37.0,74.12481095,7.0,296.0
86567,101.0,3.0,2.0,1.0,107.0
64202,89.0,5.0,2.0,1.0,97.0
35381,21.0,24.0,3.0,1.0,49.0
48081,105.0,14.0,17.0,4.0,140.0
99088,58.0,15.0,7.0,1.0,81.0
40126,11.0,8.0,2.0,4.0,25.0
54503,35.0,5.0,5.0,7.0,52.0
66612,97.0,13.0,7.0,5.0,122.0
79238,78.0,4.0,3.0,1.0,86.0
51300,32.0,41.0,3.0,4.0,80.0
16435,63.0,36.0,2.0,1.0,102.0
59606,64.0,14.0,9.0,23.0,110.0
19464,54.0,6.0,2.0,1.0,63.0
23724,17.0,3.0,2.0,2.0,24.0
21865,19.0,38.0,2.0,1.0,60.0
51870,101.0,82.06801162,39.0,9.0,263.0
8887,55.0,51.0,2.0,4.0,112.0
64205,27.0,35.0,2.0,6.0,70.0
73286,37.0,22.0,43.0,20.0,122.0
59326,27.0,16.0,29.0,3.0,75.0
94773,39.0,15.0,3.0,1.0,58.0
8036,105.0,33.0,66.0,43.06978837,257.0
31052,74.0,3.0,2.0,5.0,84.0
61461,44.0,72.0,9.0,7.0,132.0
51004,131.0,20.0,55.0,13.0,219.0
94436,86.0,3.0,2.0,2.0,93.0
28661,91.0,20.0,62.0,1.0,174.0
25546,130.0,19.0,2.0,2.0,153.0
90916,23.0,5.0,2.0,2.0,32.0
36684,37.0,11.0,8.0,1.0,57.0
61058,99.0,15.0,2.0,1.0,117.0
16767,14.0,3.0,2.0,1.0,20.0
71227,31.0,42.0,23.0,35.0,131.0
18949,73.0,16.0,5.0,9.0,103.0
54665,127.0,3.0,2.0,2.0,134.0
78990,43.0,4.0,2.0,4.0,53.0
46682,11.0,3.0,2.0,1.0,17.0
8975,82.0,17.0,15.0,3.0,117.0
44548,50.0,14.0,7.0,6.0,77.0
15625,65.0,30.0,31.0,3.0,129.0
26093,11.0,3.0,2.0,1.0,17.0
48465,58.0,18.0,14.0,1.0,91.0
89932,165.0,3.0,2.0,2.0,172.0
2184,100.0,13.0,2.0,1.0,116.0
88546,51.0,29.0,16.0,3.0,99.0
23013,148.0,8.0,3.0,3.0,162.0
46344,58.0,46.0,10.0,7.0,121.0
9348,138.0,34.0,2.0,9.0,183.0
84867,77.0,37.0,47.0,25.0,186.0
90052,262.0,54.0,2.0,9.0,327.0
40172,61.0,31.0,5.0,7.0,104.0
74293,89.0,32.0,45.0,3.0,169.0
28374,121.0,3.0,2.0,1.0,127.0
58882,70.0,3.0,5.0,3.0,81.0
36661,16.0,3.0,2.0,3.0,24.0
53759,65.0,27.0,5.0,4.0,101.0
23923,18.0,3.0,2.0,1.0,24.0
23418,91.0,3.0,2.0,1.0,97.0
85886,101.0,3.0,2.0,1.0,107.0
90094,25.0,3.0,2.0,1.0,31.0
23621,97.0,27.0,35.0,6.0,165.0
79588,50.0,18.0,46.0,1.0,115.0
64662,11.0,3.0,2.0,1.0,17.0
66858,49.0,23.0,6.0,3.0,81.0
21585,148.0,56.0,2.0,4.0,210.0
89330,92.0,3.0,2.0,27.0,124.0
56362,60.0,3.0,2.0,1.0,66.0
2966,42.0,3.0,2.0,5.0,52.0
53775,132.0,25.0,44.0,2.0,203.0
82378,115.0,3.0,2.0,1.0,121.0
28776,113.0,14.0,19.0,11.0,157.0
94884,127.0,3.0,2.0,2.0,134.0
32931,17.0,8.0,2.0,5.0,32.0
99641,11.0,3.0,2.0,1.0,17.0
99172,57.0,3.0,2.0,1.0,63.0
97869,66.0,3.0,2.0,41.0,112.0
46811,42.0,74.0,8.0,4.0,128.0
1808,80.0,13.0,2.0,1.0,96.0
78256,191.0,63.0,63.0,26.0,343.0
3994,93.0,3.0,2.0,11.0,109.0
33182,21.0,9.0,2.0,1.0,33.0
72990,189.0,3.0,2.0,1.0,195.0
49708,24.0,3.0,2.0,1.0,30.0
43441,31.0,18.0,5.0,1.0,55.0
24746,42.0,35.0,2.0,12.0,91.0
15776,46.0,3.0,2.0,1.0,52.0
96484,147.0,34.0,5.0,4.0,190.0
43662,87.0,8.0,3.0,1.0,99.0
865,32.0,30.0,2.0,1.0,65.0
34382,136.0,57.0,4.0,17.0,214.0
18592,12.0,5.0,2.0,3.0,22.0
3730,177.0,21.0,2.0,3.0,203.0
10992,19.0,3.0,2.0,1.0,25.0
64196,15.0,3.0,2.0,1.0,21.0
90605,74.0,44.0,74.12481095,2.0,203.0
94677,371.59943230000005,3.0,2.0,6.0,446.3551916
4998,119.0,23.0,17.0,31.0,190.0
28780,80.0,28.0,18.0,2.0,128.0
6417,14.0,7.0,2.0,1.0,24.0
60189,172.0,37.0,4.0,5.0,218.0
65233,49.0,3.0,2.0,4.0,58.0
80776,56.0,46.0,5.0,33.0,140.0
57628,26.0,46.0,2.0,1.0,75.0
66886,27.0,3.0,2.0,1.0,33.0
40243,60.0,21.0,2.0,1.0,84.0
