ID,CNT_TBM,CNT_ATM,CNT_POS,CNT_CSC,CNT_TOT
74175,54,32,2,1,89
1972,17,3,11,1,32
77944,13,3,2,2,20
11949,47,20,17,1,85
9863,67,10,2,1,80
15128,45,3,2,16,66
24699,16,3,3,7,29
19709,11,3,2,1,17
73941,20,3,2,1,26
62539,168,27,2,27,224
75727,42,3,2,2,49
48285,130,56,38,22,246
57628,26,46,2,1,75
3486,21,33,2,1,57
2184,100,13,2,1,116
80737,251,24,6,1,282
8975,82,17,15,3,117
81006,22,13,3,7,45
18116,54,56,2,3,115
34003,91,24,2,2,119
7645,99,3,2,3,107
88843,10,11,2,1,24
4719,14,35,2,1,52
5091,57,12,2,4,75
72902,20,4,5,1,30
56887,172,3,2,3,180
71355,12,3,2,1,18
84740,22,20,29,1,72
68948,14,3,2,1,20
1877,78,3,2,1,84
62734,33,9,7,2,51
96225,258,24,2,8,292
19615,205,3,2,1,211
26939,18,14,2,1,35
82180,15,12,2,1,30
1707,129,37,49,43.06978837,278
90051,68,23,2,9,102
81406,131,36,2,1,170
42673,43,19,3,5,70
32068,235,31,29,3,298
76609,93,3,2,2,100
52648,64,3,2,1,70
3003,104,17,2,1,124
8020,53,44,2,1,100
36364,66,10,62,43,181
55174,38,18,25,10,91
28139,106,35,35,4,180
80476,70,82.06801162,74.12481095,11,323
62995,74,48,2,3,127
94243,35,23,2,1,61
70253,99,3,2,1,105
36031,119,3,2,1,125
93115,27,3,2,1,33
97440,140,3,2,1,146
2238,133,64,2,4,203
7155,33,7,5,1,46
82859,288,3,2,3,296
38446,163,13,2,1,179
7912,18,4,2,1,25
37237,99,23,14,4,140
77331,65,22,20,1,108
96530,36,11,7,1,55
18408,79,5,2,4,90
17882,45,34,3,1,83
72261,56,19,2,4,81
57579,165,4,3,4,176
43068,20,35,3,10,68
46570,39,27,8,1,75
74111,56,7,12,8,83
26025,371.5994323,3,2,1,446.3551916
46087,83,40,10,5,138
30529,112,3,2,1,118
82015,33,17,2,1,53
52371,74,3,5,4,86
30872,371.5994323,3,2,6,420
30839,27,28,19,13,87
91958,91,22,8,2,123
17793,82,20,2,9,113
97477,109,3,2,1,115
27193,58,43,4,3,108
393,19,3,2,1,25
51453,48,16,20,15,99
36684,37,11,8,1,57
5634,62,20,37,21,140
16417,10,9,2,1,22
26832,77,20,11,2,110
43918,101,69,45,12,227
95299,58,25,6,10,99
66460,54,3,2,1,60
98196,35,3,2,4,44
27608,23,39,7,1,70
65175,29,16,2,1,48
26093,11,3,2,1,17
36198,42,25,8,1,76
97154,60,24,46,1,131
49362,82,41,2,2,127
38109,73,82.06801162,74.12481095,43.06978837,397
63162,42,3,2,7,54
50772,79,10,2,2,93
30135,77,3,2,19,101
29881,123,19,2,1,145
21549,155,21,30,3,209
50523,70,36,34,24,164
14000,10,6,2,1,19
23621,97,27,35,6,165
84321,174,9,2,1,186
22632,13,15,13,1,42
36217,35,16,2,9,62
32316,371.5994323,3,2,6,396
24425,93,3,2,1,99
96969,160,3,2,13,178
40862,39,5,2,4,50
18533,51,8,2,1,62
28172,22,10,2,1,35
83023,92,19,12,13,136
13691,25,62,25,1,113
72800,24,12,18,1,55
98234,13,7,2,1,23
56880,94,4,2,1,101
96817,38,16,5,1,60
90605,74,44,74.12481095,2,203
28204,76,4,9,10,99
43212,80,22,15,7,124
55924,59,23,74.12481095,33,228
52255,31,8,3,2,44
86182,32,3,15,11,61
27311,14,22,2,7,45
73393,42,18,3,11,74
95666,18,53,22,1,94
41137,33,36,4,21,94
63109,68,33,28,24,153
92547,31,17,7,1,56
52547,65,10,3,11,89
49287,39,54,44,9,146
72663,10,4,2,1,17
78023,28,3,2,4,37
80220,57,25,7,11,100
39110,11,8,2,1,22
98519,45,3,2,10,60
33256,18,55,29,1,103
88792,46,48,28,2,124
49532,15,19,2,1,37
21450,56,37,27,2,122
95204,45,44,25,2,116
90576,12,3,2,2,19
38648,86,3,2,1,92
90676,25,3,2,1,31
49254,108,61,74.12481095,10,279
9511,166,22,63,1,252
93750,106,22,36,19,183
57066,91,6,2,9,108
9079,147,75,28,28,278
41691,43,8,3,1,55
33576,19,7,2,1,29
16578,11,3,2,1,17
34816,82,82.06801162,19,18,202
33313,76,3,2,12,93
89973,16,3,2,1,22
25266,12,3,2,3,20
35972,115,41,8,5,169
6146,20,12,20,1,53
24827,51,27,22,11,111
29046,13,16,2,1,32
90443,12,3,2,1,18
42546,101,36,6,11,154
78018,49,3,2,1,55
23017,98,18,74.12481095,18,228
68295,78,12,74.12481095,6,185
63636,107,57,33,8,205
51300,32,41,3,4,80
56640,46,3,2,3,54
76753,88,8,22,29,147
65707,29,18,2,5,54
9750,21,10,2,1,34
60091,123,32,58,10,223
95261,83,3,2,12,100
80973,225,11,27,2,265
12467,42,3,2,1,48
34455,37,3,2,1,43
5781,11,20,2,1,34
2039,190,32,3,4,229
18032,76,43,4,5,128
50908,79,25,2,1,107
99892,95,49,3,3,150
21598,19,32,7,1,59
77155,24,4,2,1,31
17777,92,5,16,8,121
13399,93,3,15,7,118
55882,54,23,34,39,150
86771,92,3,2,1,98
34382,136,57,4,17,214
57935,12,15,2,1,30
84783,17,3,2,1,23
37068,165,3,2,1,171
67939,304,47,3,1,355
81210,47,3,27,1,78
76267,75,16,2,2,95
51612,118,15,3,1,137
45260,10,9,2,1,22
44501,67,7,53,2,129
70456,10,5,2,1,18
12359,17,10,2,1,30
26044,130,67,3,8,208
97311,41,6,2,7,56
85193,55,11,4,2,72
75723,60,29,4,7,100
87200,36,9,2,2,49
98393,39,56,22,28,145
24039,73,17,4,4,98
94203,31,18,11,1,61
28411,33,3,2,3,41
73969,80,3,2,3,88
61346,76,9,6,2,93
98092,48,3,2,3,56
24913,12,20,2,1,35
53669,13,18,2,1,34
5547,85,9,5,43.06978837,156
73794,33,45,2,11,91
99641,11,3,2,1,17
23335,47,82,2,14,145
13355,61,34,60,2,157
18949,73,16,5,9,103
99705,159,34,2,1,196
26174,86,42,2,1,131
18666,44,3,35,1,83
99246,285,20,10,3,318
73057,168,82.06801162,45,43.06978837,354
85286,41,53,14,6,114
29903,34,3,2,1,40
27935,118,7,2,10,137
36496,58,21,6,10,95
33265,58,10,2,1,71
74328,23,27,6,7,63
2487,41,3,2,1,47
4965,159,11,2,3,175
15274,64,11,2,2,79
79714,31,42,2,1,76
54258,108,33,8,32,181
99172,57,3,2,1,63
2466,10,11,2,1,24
60553,17,13,3,1,34
74575,139,15,70,1,225
89925,59,3,2,2,66
56418,55,5,2,1,63
66832,11,26,2,24,63
84354,67,38,3,7,115
80911,99,39,3,12,153
45135,13,13,2,1,29
87374,122,3,2,1,128
60987,20,3,2,1,26
65457,34,82.06801162,20,3,176
21596,11,3,2,1,17
36443,91,3,2,1,97
56324,158,48,39,25,270
46870,17,34,17,1,69
7891,108,23,74.12481095,16,228
9352,45,63,26,1,135
5068,89,37,7,31,164
69237,26,5,2,1,34
44417,10,3,2,5,20
97832,59,21,4,12,96
85472,33,3,2,1,39
63692,28,8,2,1,39
94640,64,20,9,4,97
98895,11,3,2,2,18
17472,15,53,2,3,73
89500,15,10,2,6,33
21465,71,32,2,11,116
47535,103,16,5,5,129
61787,24,16,4,5,49
60250,35,82.06801162,17,4,142
49044,36,3,4,2,45
27686,11,3,2,1,17
73531,89,15,3,15,122
38495,63,21,37,4,125
23418,91,3,2,1,97
61744,14,3,3,1,21
43662,87,8,3,1,99
93937,28,3,2,1,34
66912,108,3,2,1,114
51083,87,6,15,3,111
88993,14,3,2,1,20
80635,42,82.06801162,7,43.06978837,328
46628,25,27,2,1,55
71031,35,5,2,1,43
96498,139,10,2,4,155
96612,83,34,58,9,184
53262,266,23,3,29,321
32474,55,35,68,3,161
88916,42,32,7,12,93
61772,17,23,2,1,43
50310,78,15,2,1,96
50058,52,45,9,2,108
33811,48,39,2,2,91
47870,200,24,14,12,250
30664,48,3,2,11,64
22758,11,3,2,1,17
9436,55,12,7,3,77
65839,18,19,8,7,52
32355,75,15,14,24,128
1917,14,4,2,1,21
64781,371.5994323,3,2,11,446.3551916
21440,42,3,74.12481095,1,133
77095,26,55,12,4,97
23684,119,3,2,5,129
66294,16,10,2,1,29
68111,14,16,2,1,33
27823,35,16,3,2,56
46344,58,46,10,7,121
25627,130,17,2,3,152
44528,95,21,2,5,123
31400,17,22,4,9,52
13425,43,12,3,22,80
40330,17,19,2,1,39
60949,79,41,4,2,126
16454,146,42,44,43.06978837,308
60516,142,47,43,6,238
865,32,30,2,1,65
60652,53,3,2,3,61
88940,145,3,2,1,151
30629,11,3,2,1,17
51685,62,41,3,10,116
66612,97,13,7,5,122
35381,21,24,3,1,49
53051,65,3,2,1,71
12301,48,3,2,5,58
84867,77,37,47,25,186
94536,51,9,35,3,98
64253,56,7,3,38,104
37328,371.5994323,3,2,1,446.3551916
73286,37,22,43,20,122
51806,120,24,2,3,149
32073,76,3,2,1,82
35518,57,82.06801162,35,4,208
80417,18,11,13,1,43
22070,52,27,5,3,87
92039,64,37,10,9,120
46723,195,3,2,6,206
79674,79,23,12,1,115
1276,90,3,2,27,122
77018,136,35,2,1,174
3012,52,3,2,9,66
25656,38,3,12,1,54
15713,23,3,2,1,29
27921,221,3,2,15,241
99,54,36,37,19,146
15915,47,3,2,10,62
23386,17,3,2,1,23
15077,10,5,2,1,18
88246,34,41,3,1,79
33667,168,82.06801162,2,15,291
48869,12,24,2,1,39
82725,30,9,2,1,42
34145,17,32,7,6,62
70504,39,27,27,4,97
56416,97,11,2,5,115
41925,25,25,9,1,60
27448,42,56,15,42,155
16607,50,3,2,1,56
4269,28,29,17,6,80
89027,73,18,2,8,101
44052,21,24,2,8,55
29822,103,9,2,1,115
63040,16,47,6,2,71
43164,88,5,24,6,123
64393,55,7,20,12,94
3135,94,3,12,1,110
30438,147,37,7,1,192
4369,198,24,3,18,243
20436,124,3,2,1,130
36360,15,3,2,1,21
53406,11,8,2,1,22
51588,59,8,2,11,80
44146,99,3,2,1,105
35881,103,3,2,1,109
74725,45,8,2,1,56
51830,10,3,2,4,19
14213,58,5,3,1,67
79282,62,14,20,2,98
37315,79,11,3,9,102
70053,18,65,9,1,93
90094,25,3,2,1,31
41088,55,25,3,2,85
29890,85,4,4,1,94
90831,59,6,2,2,69
12916,53,3,2,1,59
74293,89,32,45,3,169
34881,21,82.06801162,55,1,174
59642,132,30,2,1,165
85881,83,30,2,2,117
21529,62,5,17,1,85
17922,34,4,73,1,112
46964,265,37,17,31,350
81435,30,6,23,13,72
53218,104,3,2,1,110
55893,23,47,2,1,73
23776,38,12,2,1,53
81655,92,37,53,19,201
62058,39,50,2,2,93
73785,58,21,74.12481095,29,227
66271,45,3,2,4,54
10854,87,3,2,2,94
82255,16,3,2,5,26
75855,190,37,2,2,231
87984,97,5,36,1,139
62919,48,3,2,1,54
35097,47,13,2,1,63
37310,53,71,2,7,133
2484,149,45,11,3,208
60137,110,3,2,1,116
43023,21,29,43,1,94
32476,30,32,4,3,69
95124,103,35,14,29,181
64606,51,3,2,1,57
48510,13,20,2,5,40
97808,11,5,2,1,19
82904,71,29,2,1,103
11081,64,6,13,33,116
53405,40,3,2,7,52
84337,71,3,2,2,78
94251,31,10,4,7,52
71433,75,32,56,10,173
26471,39,3,2,5,49
91548,10,4,2,1,17
2966,42,3,2,5,52
600,53,8,2,1,64
77708,55,15,2,1,73
94782,11,3,2,1,17
22910,124,35,2,12,173
42885,33,5,2,1,41
79387,65,24,5,10,104
62882,98,5,2,1,106
59148,12,3,2,1,18
92807,43,52,32,25,152
5396,73,24,43,24,164
91285,59,56,34,1,150
28418,49,19,2,3,73
19930,35,11,3,27,76
56318,17,36,23,16,92
51660,40,11,2,1,54
70938,102,3,2,6,113
61185,13,3,2,1,19
4925,158,9,15,2,184
7470,227,43,24,43.06978837,380
67289,96,3,2,8,109
52164,104,33,74.12481095,36,362
80579,82,3,2,1,88
68330,183,34,38,18,273
35482,85,3,2,6,96
337,63,10,2,2,77
60945,21,25,4,1,51
26000,31,3,2,5,41
73842,74,48,54,28,204
24281,37,17,2,4,60
21293,78,32,36,17,163
41368,51,19,10,12,92
10646,57,38,25,13,133
27500,14,3,2,6,25
32117,46,8,2,2,58
37534,13,7,2,2,24
23603,106,24,30,37,197
8741,38,3,2,2,45
79400,11,14,3,1,29
35574,51,3,2,25,81
85178,87,18,41,16,162
29944,21,6,2,1,30
31440,57,3,2,1,63
57473,81,30,46,18,175
61171,19,3,2,1,25
10051,112,3,2,1,118
7033,12,3,2,1,18
90596,175,14,2,3,194
75099,30,3,2,3,38
58321,180,3,2,3,188
39616,32,37,31,5,105
86302,52,50,2,2,106
90567,76,4,4,2,86
32693,57,3,2,9,71
61370,16,8,2,6,32
66935,125,3,2,1,131
91537,74,15,23,9,121
87007,110,3,2,2,117
47536,63,40,43,5,151
41688,109,21,38,19,187
64362,54,10,9,7,80
55879,23,17,20,1,61
73237,21,3,2,2,28
62408,37,10,2,3,52
87429,39,3,2,1,45
42453,93,26,2,43.06978837,186
937,101,3,2,1,107
39941,82,82.06801162,15,1,199
36858,82,3,2,2,89
94597,37,3,2,1,43
63214,165,18,36,22,241
19826,13,3,2,1,19
31020,85,5,24,2,116
20108,251,3,2,1,257
97677,137,57,4,43.06978837,243
31811,65,3,2,1,71
35874,144,3,3,5,155
51858,113,31,2,3,149
34152,19,11,2,1,33
10826,35,3,2,1,41
60594,49,15,17,20,101
60696,15,3,2,1,21
9460,186,3,2,1,192
43476,46,38,67,10,161
3724,47,3,7,3,60
77957,66,3,2,5,76
23346,25,3,2,1,31
32698,12,3,2,1,18
67466,82,30,15,15,142
67982,24,30,2,7,63
51081,37,29,4,6,76
777,11,6,2,1,20
83237,64,43,2,6,115
18601,28,3,3,1,35
87911,22,49,2,1,74
31283,42,26,2,1,71
22990,19,4,2,1,26
23678,92,3,2,8,105
28263,19,24,2,1,46
29244,11,3,2,1,17
63703,15,8,2,1,26
66835,14,3,2,1,20
19599,97,13,2,2,114
97869,66,3,2,41,112
12946,34,35,8,2,79
36531,31,16,2,12,61
96660,220,9,6,1,236
62410,67,15,7,1,90
8697,21,25,15,3,64
75209,24,50,18,1,93
36807,38,29,2,1,70
33450,29,3,2,1,35
59326,27,16,29,3,75
40748,129,19,2,2,152
53501,19,24,3,1,47
53229,94,21,4,4,123
12254,20,5,2,1,28
62370,12,30,5,1,48
91380,38,3,2,3,46
87380,10,3,2,2,17
21922,19,19,4,1,43
373,69,3,2,6,80
51533,12,3,2,1,18
2054,14,3,2,1,20
97510,11,3,2,1,17
63231,24,29,3,1,57
36852,39,62,5,19,125
39896,63,23,2,5,93
30918,13,3,2,1,19
8523,50,3,2,2,57
95790,101,82.06801162,37,22,252
90860,11,3,2,2,18
10809,70,82.06801162,2,43.06978837,255
23534,27,43,2,1,73
27960,24,4,8,1,37
27299,10,3,2,2,17
85431,68,41,4,8,121
83700,81,12,4,1,98
79035,10,19,2,1,32
92381,77,27,2,43.06978837,155
41836,35,22,2,7,66
5761,93,27,19,22,161
24050,35,6,25,6,72
49306,22,3,2,8,35
15574,64,3,2,3,72
64913,52,35,8,3,98
83247,17,27,4,1,49
74106,11,5,2,1,19
31677,60,30,59,2,151
65534,14,3,2,1,20
43064,32,54,2,4,92
4910,193,3,2,15,213
38035,46,17,11,1,75
60352,36,8,2,1,47
24401,85,15,2,9,111
12045,41,50,19,18,128
8591,17,3,2,1,23
91045,108,57,41,8,214
27499,88,41,10,12,151
77422,75,3,2,6,86
26870,13,29,2,3,47
61628,66,7,5,11,89
76568,115,33,3,9,160
37148,26,3,2,1,32
90052,262,54,2,9,327
31392,14,30,2,1,47
93103,42,3,2,9,56
40172,61,31,5,7,104
47964,53,14,40,43.06978837,157
71446,38,40,2,1,81
20477,13,6,2,1,22
20534,11,3,2,1,17
1265,10,3,2,3,18
95984,50,45,3,1,99
19101,98,39,2,4,143
5727,74,33,74.12481095,43.06978837,248
88573,128,33,74.12481095,3,239
60449,40,15,2,4,61
84132,108,3,2,1,114
50187,13,3,2,1,19
45695,36,60,40,1,137
82651,122,3,2,2,129
94146,19,3,2,5,29
69922,11,10,2,2,25
91284,125,3,2,2,132
31003,68,3,2,6,79
55894,55,19,43,8,125
51087,50,32,19,10,111
94153,12,7,2,1,22
34741,66,9,2,1,78
21585,148,56,2,4,210
24746,42,35,2,12,91
73473,162,38,11,18,229
36069,15,8,2,1,26
46986,60,3,2,2,67
24168,103,19,74.12481095,40,258
90124,119,5,2,4,130
57613,46,26,5,2,79
50540,57,34,48,3,142
70985,31,37,9,7,84
98552,122,3,2,1,128
76880,17,3,2,1,23
35899,64,12,8,11,95
3900,19,19,2,1,41
41066,160,10,58,4,232
70971,16,28,15,1,60
47408,85,82.06801162,32,2,254
11457,94,19,31,2,146
36057,25,10,2,1,38
14120,72,28,2,3,105
54509,124,82.06801162,55,3,290
7151,126,34,7,1,168
49188,13,12,2,1,28
76646,142,29,4,29,204
27523,91,3,2,1,97
72966,111,3,2,1,117
45141,84,33,4,4,125
24891,176,42,36,4,258
15625,65,30,31,3,129
3640,10,31,2,1,44
3549,16,3,2,1,22
29147,111,20,3,5,139
88799,72,22,3,4,101
86319,107,3,2,1,113
22039,144,8,6,8,166
98424,40,3,2,1,46
53786,138,18,6,42,204
98621,241,15,2,3,261
28950,124,3,2,1,130
1510,32,32,74.12481095,5,148
8036,105,33,66,43.06978837,257
25365,89,3,2,6,100
43905,28,7,2,1,38
96885,35,64,17,7,123
30315,72,71,67,11,221
54414,47,4,11,43,105
27406,14,13,2,1,30
35444,11,3,2,1,17
55131,121,18,15,4,158
18125,82,3,2,1,88
37966,179,4,2,3,188
35196,69,39,24,1,133
36095,49,22,15,1,87
94710,40,30,40,1,111
14541,44,3,2,22,71
24548,25,17,19,21,82
14744,10,3,2,2,17
10176,32,19,5,2,58
83359,76,3,2,1,82
79588,50,18,46,1,115
27570,118,17,5,3,143
43377,27,35,2,5,69
84382,313,3,2,43.06978837,373
86948,27,32,2,1,62
91181,82,27,20,1,130
11027,54,12,32,11,109
59994,62,32,2,10,106
93623,65,10,10,43.06978837,140
65501,18,4,2,1,25
47419,49,49,9,3,110
65887,22,3,2,1,28
81912,13,6,2,1,22
25132,84,47,18,1,150
49456,67,22,29,29,147
76993,28,3,2,1,34
82942,109,17,16,14,156
59720,115,32,43,1,191
93314,167,6,29,22,224
83224,34,9,2,3,48
40958,54,47,51,3,155
43702,76,18,16,3,113
3492,12,3,2,1,18
4395,11,3,2,1,17
37884,17,6,20,1,44
55298,159,40,2,32,233
9525,37,17,6,5,65
84823,52,3,2,1,58
70311,14,34,9,2,59
71789,38,26,3,2,69
63224,33,7,16,8,64
77316,43,18,73,1,135
40126,11,8,2,4,25
89185,55,3,8,1,67
29049,16,22,13,1,52
89385,33,3,2,1,39
816,17,37,2,1,57
7533,11,3,2,1,17
20478,59,3,2,6,70
16621,108,3,2,1,114
89735,55,8,6,1,70
76428,48,24,2,4,78
85864,132,18,2,2,154
30530,113,14,2,6,135
1871,97,42,22,29,190
83497,120,12,74.12481095,7,248
33864,85,3,2,1,91
54778,62,3,2,3,70
39724,21,14,10,1,46
47003,53,30,3,13,99
70853,16,35,7,5,63
84076,76,3,2,2,83
75514,133,18,3,4,158
87731,12,3,2,1,18
4921,23,4,2,5,34
16487,34,19,6,1,60
74893,32,14,38,1,85
75618,44,24,36,3,107
31289,34,7,25,1,67
43577,26,3,2,4,35
21120,58,17,2,1,78
74681,95,3,2,1,101
93995,23,12,3,5,43
58058,34,3,2,1,40
23120,26,17,10,1,54
65905,93,3,2,1,99
58652,12,3,2,1,18
85208,64,4,2,8,78
13827,45,22,2,1,70
19790,11,3,2,1,17
43398,10,3,2,2,17
15172,11,6,2,1,20
18593,22,17,12,2,53
16022,45,3,2,1,51
62546,26,17,2,7,52
89303,53,3,2,11,69
32611,10,15,2,1,28
38283,13,8,2,7,30
10992,19,3,2,1,25
71038,19,3,2,1,25
70407,40,17,4,4,65
34483,30,15,2,1,48
98780,22,3,2,2,29
67662,225,3,2,37,267
80313,178,31,3,6,218
73194,88,10,17,2,117
84583,16,4,2,5,27
44224,66,5,19,6,96
90612,168,3,2,2,175
56362,60,3,2,1,66
19464,54,6,2,1,63
28483,27,3,2,1,33
76293,47,3,3,5,58
86544,11,3,2,1,17
80759,94,3,2,3,102
28994,121,18,35,23,197
66886,27,3,2,1,33
54454,12,3,2,1,18
96407,27,5,2,1,35
65165,30,13,2,3,48
88069,116,3,2,3,124
88783,69,3,2,1,75
45072,59,27,2,2,90
52498,45,58,68,4,175
72990,189,3,2,1,195
28351,64,12,11,16,103
36282,47,12,2,7,68
63667,39,33,42,6,120
95835,34,3,2,11,50
91726,101,22,35,1,159
73236,125,18,2,2,147
41455,39,34,9,1,83
49031,56,57,19,4,136
58788,30,3,2,1,36
23165,55,23,20,4,102
57623,10,14,2,1,27
33386,36,12,2,1,51
8798,16,6,11,2,35
35483,119,44,3,14,180
78727,62,3,2,1,68
76051,87,21,70,3,181
65852,20,27,3,5,55
34498,36,82.06801162,5,1,147
28305,64,24,18,1,107
98201,50,3,2,1,56
57060,95,32,9,8,144
71798,12,5,2,1,20
31914,67,46,21,12,146
15290,13,3,2,1,19
89070,96,3,2,1,102
26480,63,22,2,7,94
53759,65,27,5,4,101
11880,24,33,2,1,60
89495,120,20,24,1,165
27357,14,3,2,1,20
49796,10,14,2,3,29
62726,12,3,2,1,18
93223,123,80,74.12481095,38,344
52242,15,3,2,1,21
66865,12,3,2,1,18
49417,138,15,5,1,159
6367,163,25,2,10,200
9256,102,3,2,5,112
55176,77,3,2,3,85
55002,95,11,2,5,113
15987,157,26,39,15,237
14909,90,3,2,21,116
45582,51,32,29,1,113
91280,18,26,2,3,49
933,39,30,72,43.06978837,244
43441,31,18,5,1,55
16767,14,3,2,1,20
54035,14,3,2,1,20
86029,13,34,3,1,51
53397,20,3,2,1,26
77397,120,3,2,10,135
23263,13,10,2,1,26
33143,10,8,2,1,21
17104,16,20,2,1,39
44995,19,7,2,1,29
36829,16,9,2,2,29
68448,109,16,12,1,138
89539,27,10,2,3,42
16212,24,27,6,5,62
7723,139,3,2,17,161
34125,48,47,13,7,115
41159,84,19,3,1,107
69383,87,3,2,2,94
74552,24,3,2,4,33
64196,15,3,2,1,21
70700,18,3,2,1,24
96286,13,6,6,2,27
82241,87,13,4,2,106
53171,29,11,2,1,43
21205,21,8,2,1,32
41957,31,23,2,4,60
47057,25,47,18,1,91
9166,28,3,2,1,34
97530,124,48,2,3,177
26720,38,11,14,2,65
13187,59,3,2,1,65
87628,21,3,2,1,27
35520,371.5994323,20,2,43.06978837,446.3551916
45130,97,82.06801162,69,9,280
24103,20,49,35,1,105
18328,109,5,2,2,118
66361,56,24,11,1,92
72765,272,12,2,31,317
74862,83,3,2,1,89
48162,99,32,12,28,171
33122,11,3,2,1,17
96014,69,18,19,1,107
11913,12,7,2,1,22
38767,32,57,31,1,121
53348,58,13,2,1,74
41036,120,12,6,1,139
25733,16,3,2,1,22
24720,74,22,58,1,155
66646,371.5994323,3,2,6,446.3551916
16039,78,3,2,1,84
71453,78,3,2,9,92
21685,61,14,2,24,101
38210,75,3,28,1,107
25657,105,3,2,3,113
11418,46,44,10,38,138
36501,68,64,74.12481095,2,291
6744,16,82.06801162,9,3,132
56583,117,5,13,34,169
36991,53,6,29,24,112
61900,106,4,2,1,113
82927,72,31,9,2,114
88675,158,43,2,1,204
186,13,4,2,1,20
301,28,17,10,5,60
65505,10,5,2,1,18
8001,38,19,18,1,76
19063,195,3,2,9,209
69718,371.5994323,7,2,2,446.3551916
23327,11,11,14,2,38
70760,203,18,74.12481095,43.06978837,404
61110,94,56,62,18,230
28140,16,5,2,1,24
21310,140,11,19,11,181
77500,23,3,2,9,37
13522,109,28,26,1,164
41964,83,33,4,2,122
45480,68,42,50,15,175
61275,13,3,2,1,19
63598,122,37,8,13,180
3555,111,21,7,6,145
72763,94,31,17,17,159
83668,96,3,2,3,104
16435,63,36,2,1,102
15239,78,65,74.12481095,1,223
74237,89,3,2,3,97
62451,50,6,3,10,69
50195,12,23,2,1,38
41838,48,39,2,1,90
46655,34,30,2,1,67
88180,102,52,2,4,160
73901,10,3,2,2,17
72748,15,3,2,1,21
84834,70,3,2,1,76
63669,36,3,3,15,57
835,60,36,26,30,152
18294,65,41,14,28,148
30326,13,3,2,1,19
6904,25,3,2,1,31
21452,57,22,39,7,125
7320,371.5994323,4,2,16,446.3551916
47594,92,9,25,16,142
71133,30,30,9,4,73
3822,84,20,2,16,122
22223,93,19,2,10,124
13008,16,23,2,3,44
4949,101,13,2,1,117
62544,40,8,6,1,55
47033,11,3,2,1,17
25212,47,31,10,13,101
60181,76,3,2,1,82
83893,116,9,2,3,130
77679,59,21,37,27,144
40754,42,17,35,12,106
30914,14,14,2,1,31
20765,12,4,2,1,19
63472,117,4,2,7,130
34349,62,4,2,26,94
43921,50,31,37,1,119
64386,47,24,4,2,77
51661,170,29,3,1,203
3901,70,8,14,1,93
78081,27,4,2,1,34
65554,57,5,6,1,69
80141,171,12,2,11,196
70702,13,3,2,1,19
87923,13,3,2,1,19
59300,52,44,3,1,100
68494,61,51,63,13,188
57864,18,3,2,4,27
